geo_level,geo_code,geo_version,name,variable,number
district,638,,Ngaka Modiri Molema,Do not know,7414.52
district,638,,Ngaka Modiri Molema,Flowing water/stream/river/spring/rain water,7140.256
district,638,,Ngaka Modiri Molema,Other water scheme (e.g. community water supply),136855
district,638,,Ngaka Modiri Molema,Own service (e.g. private borehole; own source on a farm; et,144165.8
district,638,,Ngaka Modiri Molema,Unspecified,378.452
municipality,2126,,Ngqushwa,A municipality,53403.95
municipality,2126,,Ngqushwa,A water vendor,91.70845
municipality,2126,,Ngqushwa,Do not know,265.9188
municipality,2126,,Ngqushwa,Flowing water/stream/river/spring/rain water,1531.787
municipality,2126,,Ngqushwa,Other water scheme (e.g. community water supply),7241.23
municipality,2126,,Ngqushwa,Own service (e.g. private borehole; own source on a farm; et,1151.236
municipality,2126,,Ngqushwa,Unspecified,8.328224
municipality,2153,,Ngquza Hill,A municipality,37093.19
municipality,2153,,Ngquza Hill,A water vendor,5838.317
municipality,2153,,Ngquza Hill,Do not know,69.1152
municipality,2153,,Ngquza Hill,Flowing water/stream/river/spring/rain water,245531.5
municipality,2153,,Ngquza Hill,Other water scheme (e.g. community water supply),10935.52
municipality,2153,,Ngquza Hill,Own service (e.g. private borehole; own source on a farm; et,3809.955
municipality,2153,,Ngquza Hill,Unspecified,101.3234
municipality,4203,,Ngwathe,A municipality,105802.8
municipality,4203,,Ngwathe,A water vendor,3333.861
municipality,4203,,Ngwathe,Do not know,482.0128
municipality,4203,,Ngwathe,Flowing water/stream/river/spring/rain water,557.3866
municipality,4203,,Ngwathe,Other water scheme (e.g. community water supply),248.6099
municipality,4203,,Ngwathe,Own service (e.g. private borehole; own source on a farm; et,8423.288
municipality,4203,,Ngwathe,Unspecified,58.81918
municipality,5286,,Nkandla,A municipality,57873
municipality,5286,,Nkandla,A water vendor,2322.066
municipality,5286,,Nkandla,Do not know,1934.107
municipality,5286,,Nkandla,Flowing water/stream/river/spring/rain water,30228.73
municipality,5286,,Nkandla,Other water scheme (e.g. community water supply),19755.73
municipality,5286,,Nkandla,Own service (e.g. private borehole; own source on a farm; et,2170.31
municipality,5286,,Nkandla,Unspecified,0
district,831,,Nkangala,A municipality,1237335
district,831,,Nkangala,A water vendor,41853.9
district,831,,Nkangala,Do not know,16897.02
district,831,,Nkangala,Flowing water/stream/river/spring/rain water,11061.36
district,831,,Nkangala,Other water scheme (e.g. community water supply),43659.11
district,831,,Nkangala,Own service (e.g. private borehole; own source on a farm; et,94426.29
district,831,,Nkangala,Unspecified,391.4393
municipality,4193,,Nketoana,A municipality,58775.4
municipality,4193,,Nketoana,A water vendor,253.7237
municipality,4193,,Nketoana,Do not know,29.28202
municipality,4193,,Nketoana,Flowing water/stream/river/spring/rain water,58.78498
municipality,4193,,Nketoana,Other water scheme (e.g. community water supply),111.1364
municipality,4193,,Nketoana,Own service (e.g. private borehole; own source on a farm; et,5575.605
municipality,4193,,Nketoana,Unspecified,89.33942
municipality,8324,,Nkomazi,A municipality,318687.7
municipality,8324,,Nkomazi,A water vendor,18355.71
municipality,8324,,Nkomazi,Do not know,7684.093
municipality,8324,,Nkomazi,Flowing water/stream/river/spring/rain water,6856.701
municipality,8324,,Nkomazi,Other water scheme (e.g. community water supply),36585.2
municipality,8324,,Nkomazi,Own service (e.g. private borehole; own source on a farm; et,22608.03
municipality,8324,,Nkomazi,Unspecified,129.3942
municipality,5265,,Nongoma,A municipality,31226.59
municipality,5265,,Nongoma,A water vendor,15292.3
municipality,5265,,Nongoma,Do not know,1217.767
municipality,5265,,Nongoma,Flowing water/stream/river/spring/rain water,127383.5
municipality,5265,,Nongoma,Other water scheme (e.g. community water supply),28082.13
municipality,5265,,Nongoma,Own service (e.g. private borehole; own source on a farm; et,8602.574
municipality,5265,,Nongoma,Unspecified,87.5757
province,NW,,North West,A municipality,2578884
province,NW,,North West,A water vendor,142534.4
province,NW,,North West,Do not know,38496.3
province,NW,,North West,Flowing water/stream/river/spring/rain water,17926.16
province,NW,,North West,Other water scheme (e.g. community water supply),546891.7
province,NW,,North West,Own service (e.g. private borehole; own source on a farm; et,422732
province,NW,,North West,Unspecified,970.5592
province,NC,,Northern Cape,A municipality,1057357
province,NC,,Northern Cape,A water vendor,9845.898
province,NC,,Northern Cape,Do not know,5694.101
province,NC,,Northern Cape,Flowing water/stream/river/spring/rain water,17483.85
province,NC,,Northern Cape,Other water scheme (e.g. community water supply),42908.6
province,NC,,Northern Cape,Own service (e.g. private borehole; own source on a farm; et,60109.05
province,NC,,Northern Cape,Unspecified,382.3553
municipality,5242,,Nqutu,A municipality,86138.19
municipality,5242,,Nqutu,A water vendor,14300.9
municipality,5242,,Nqutu,Do not know,53.32505
municipality,5242,,Nqutu,Flowing water/stream/river/spring/rain water,18309.44
municipality,5242,,Nqutu,Other water scheme (e.g. community water supply),44838.13
municipality,5242,,Nqutu,Own service (e.g. private borehole; own source on a farm; et,7672.706
municipality,5242,,Nqutu,Unspecified,12.49606
municipality,2444,,Ntabankulu,A municipality,38470.03
municipality,2444,,Ntabankulu,A water vendor,1968.795
municipality,2444,,Ntabankulu,Do not know,983.7654
municipality,2444,,Ntabankulu,Flowing water/stream/river/spring/rain water,81049.77
municipality,2444,,Ntabankulu,Other water scheme (e.g. community water supply),5927.177
municipality,2444,,Ntabankulu,Own service (e.g. private borehole; own source on a farm; et,448.9309
municipality,2444,,Ntabankulu,Unspecified,0
municipality,2155,,Nyandeni,A municipality,61614.68
municipality,2155,,Nyandeni,A water vendor,2009.863
municipality,2155,,Nyandeni,Do not know,775.4994
municipality,2155,,Nyandeni,Flowing water/stream/river/spring/rain water,214131.9
municipality,2155,,Nyandeni,Other water scheme (e.g. community water supply),20433.27
municipality,2155,,Nyandeni,Own service (e.g. private borehole; own source on a farm; et,10727.94
municipality,2155,,Nyandeni,Unspecified,8.737549
district,215,,O.R.Tambo,A municipality,398829.9
district,215,,O.R.Tambo,A water vendor,25235.88
district,215,,O.R.Tambo,Do not know,7814.366
district,215,,O.R.Tambo,Flowing water/stream/river/spring/rain water,901959.1
district,215,,O.R.Tambo,Other water scheme (e.g. community water supply),82949.88
district,215,,O.R.Tambo,Own service (e.g. private borehole; own source on a farm; et,40370.15
district,215,,O.R.Tambo,Unspecified,224.8737
municipality,5235,,Okhahlamba,A municipality,68282.45
municipality,5235,,Okhahlamba,A water vendor,1582.941
municipality,5235,,Okhahlamba,Do not know,1630.231
municipality,5235,,Okhahlamba,Flowing water/stream/river/spring/rain water,30708.86
municipality,5235,,Okhahlamba,Other water scheme (e.g. community water supply),17505.2
municipality,5235,,Okhahlamba,Own service (e.g. private borehole; own source on a farm; et,15422.25
municipality,5235,,Okhahlamba,Unspecified,0
municipality,1045,,Oudtshoorn,A municipality,93466
municipality,1045,,Oudtshoorn,A water vendor,332.2062
municipality,1045,,Oudtshoorn,Do not know,319.224
municipality,1045,,Oudtshoorn,Flowing water/stream/river/spring/rain water,731.6107
municipality,1045,,Oudtshoorn,Other water scheme (e.g. community water supply),2030.75
municipality,1045,,Oudtshoorn,Own service (e.g. private borehole; own source on a farm; et,518.89
municipality,1045,,Oudtshoorn,Unspecified,109.8995
district,103,,Overberg,A municipality,252879.1
district,103,,Overberg,A water vendor,752.8091
district,103,,Overberg,Do not know,986.8705
district,103,,Overberg,Flowing water/stream/river/spring/rain water,4939.039
district,103,,Overberg,Other water scheme (e.g. community water supply),7222.807
district,103,,Overberg,Own service (e.g. private borehole; own source on a farm; et,19943.96
district,103,,Overberg,Unspecified,61.7041
municipality,1032,,Overstrand,A municipality,90994.28
municipality,1032,,Overstrand,A water vendor,223.6173
municipality,1032,,Overstrand,Do not know,147.4986
municipality,1032,,Overstrand,Flowing water/stream/river/spring/rain water,886.6529
municipality,1032,,Overstrand,Other water scheme (e.g. community water supply),78.89107
municipality,1032,,Overstrand,Own service (e.g. private borehole; own source on a farm; et,1043.179
municipality,1032,,Overstrand,Unspecified,33.36702
municipality,3094,,Phokwane,A municipality,52778.44
municipality,3094,,Phokwane,A water vendor,377.6763
municipality,3094,,Phokwane,Do not know,234.3825
municipality,3094,,Phokwane,Flowing water/stream/river/spring/rain water,0
municipality,3094,,Phokwane,Other water scheme (e.g. community water supply),2998.252
municipality,3094,,Phokwane,Own service (e.g. private borehole; own source on a farm; et,3778.815
municipality,3094,,Phokwane,Unspecified,0
municipality,4195,,Phumelela,A municipality,42563.58
municipality,4195,,Phumelela,A water vendor,678.1392
municipality,4195,,Phumelela,Do not know,35.86214
municipality,4195,,Phumelela,Flowing water/stream/river/spring/rain water,840.3387
municipality,4195,,Phumelela,Other water scheme (e.g. community water supply),265.142
municipality,4195,,Phumelela,Own service (e.g. private borehole; own source on a farm; et,5670.463
municipality,4195,,Phumelela,Unspecified,0
district,307,,Pixley ka Seme,A municipality,177327.1
district,307,,Pixley ka Seme,A water vendor,643.5334
district,307,,Pixley ka Seme,Do not know,126.6659
district,307,,Pixley ka Seme,Flowing water/stream/river/spring/rain water,2963.893
district,307,,Pixley ka Seme,Other water scheme (e.g. community water supply),2047.397
district,307,,Pixley ka Seme,Own service (e.g. private borehole; own source on a farm; et,12451.84
district,307,,Pixley ka Seme,Unspecified,34.65571
municipality,9354,,Polokwane,A municipality,533549.3
municipality,9354,,Polokwane,A water vendor,43303.38
municipality,9354,,Polokwane,Do not know,5790.127
municipality,9354,,Polokwane,Flowing water/stream/river/spring/rain water,6107.271
municipality,9354,,Polokwane,Other water scheme (e.g. community water supply),165122.2
municipality,9354,,Polokwane,Own service (e.g. private borehole; own source on a farm; et,42727.74
municipality,9354,,Polokwane,Unspecified,526.8955
municipality,2154,,Port St Johns,A municipality,23538.67
municipality,2154,,Port St Johns,A water vendor,1082.715
municipality,2154,,Port St Johns,Do not know,1300.643
municipality,2154,,Port St Johns,Flowing water/stream/river/spring/rain water,133264.6
municipality,2154,,Port St Johns,Other water scheme (e.g. community water supply),3781.104
municipality,2154,,Port St Johns,Own service (e.g. private borehole; own source on a farm; et,3752.629
municipality,2154,,Port St Johns,Unspecified,58.60624
municipality,1052,,Prince Albert,A municipality,13393.33
municipality,1052,,Prince Albert,A water vendor,0
municipality,1052,,Prince Albert,Do not know,0
municipality,1052,,Prince Albert,Flowing water/stream/river/spring/rain water,197.7143
municipality,1052,,Prince Albert,Other water scheme (e.g. community water supply),0
municipality,1052,,Prince Albert,Own service (e.g. private borehole; own source on a farm; et,680.818
municipality,1052,,Prince Albert,Unspecified,0
municipality,6385,,Ramotshere Moiloa,A municipality,69030.92
municipality,6385,,Ramotshere Moiloa,A water vendor,1301.859
municipality,6385,,Ramotshere Moiloa,Do not know,1200.166
municipality,6385,,Ramotshere Moiloa,Flowing water/stream/river/spring/rain water,5094.577
municipality,6385,,Ramotshere Moiloa,Other water scheme (e.g. community water supply),69928.27
municipality,6385,,Ramotshere Moiloa,Own service (e.g. private borehole; own source on a farm; et,10972.52
municipality,6385,,Ramotshere Moiloa,Unspecified,161.4907
municipality,7485,,Rand West City,A municipality,227920.1
municipality,7485,,Rand West City,A water vendor,374.9233
municipality,7485,,Rand West City,Do not know,2798.858
municipality,7485,,Rand West City,Flowing water/stream/river/spring/rain water,168.5426
municipality,7485,,Rand West City,Other water scheme (e.g. community water supply),14564.47
municipality,7485,,Rand West City,Own service (e.g. private borehole; own source on a farm; et,19993.11
municipality,7485,,Rand West City,Unspecified,66.59567
municipality,6381,,Ratlou,A municipality,61383.43
municipality,6381,,Ratlou,A water vendor,5047.304
municipality,6381,,Ratlou,Do not know,286.045
municipality,6381,,Ratlou,Flowing water/stream/river/spring/rain water,735.6804
municipality,6381,,Ratlou,Other water scheme (e.g. community water supply),15587
municipality,6381,,Ratlou,Own service (e.g. private borehole; own source on a farm; et,23028.02
municipality,6381,,Ratlou,Unspecified,40.53135
municipality,5216,,Ray Nkonyeni,A municipality,331359.9
municipality,5216,,Ray Nkonyeni,A water vendor,1184.256
municipality,5216,,Ray Nkonyeni,Do not know,101.4067
municipality,5216,,Ray Nkonyeni,Flowing water/stream/river/spring/rain water,5852.62
municipality,5216,,Ray Nkonyeni,Other water scheme (e.g. community water supply),6215.25
municipality,5216,,Ray Nkonyeni,Own service (e.g. private borehole; own source on a farm; et,3819.887
municipality,5216,,Ray Nkonyeni,Unspecified,0
municipality,2129,,Raymond Mhlaba,A municipality,150006.6
municipality,2129,,Raymond Mhlaba,A water vendor,249.8094
municipality,2129,,Raymond Mhlaba,Do not know,396.1763
municipality,2129,,Raymond Mhlaba,Flowing water/stream/river/spring/rain water,6046.789
municipality,2129,,Raymond Mhlaba,Other water scheme (e.g. community water supply),719.3283
municipality,2129,,Raymond Mhlaba,Own service (e.g. private borehole; own source on a farm; et,2096.807
municipality,2129,,Raymond Mhlaba,Unspecified,0
municipality,3075,,Renosterberg,A municipality,10856.84
municipality,3075,,Renosterberg,A water vendor,80.6496
municipality,3075,,Renosterberg,Do not know,0
municipality,3075,,Renosterberg,Flowing water/stream/river/spring/rain water,0
municipality,3075,,Renosterberg,Other water scheme (e.g. community water supply),0
municipality,3075,,Renosterberg,Own service (e.g. private borehole; own source on a farm; et,880.6594
municipality,3075,,Renosterberg,Unspecified,0
municipality,5227,,Richmond,A municipality,49341.28
municipality,5227,,Richmond,A water vendor,213.1207
municipality,5227,,Richmond,Do not know,0
municipality,5227,,Richmond,Flowing water/stream/river/spring/rain water,3010.418
municipality,5227,,Richmond,Other water scheme (e.g. community water supply),15642.21
municipality,5227,,Richmond,Own service (e.g. private borehole; own source on a farm; et,3114.784
municipality,5227,,Richmond,Unspecified,0
municipality,3061,,Richtersveld,A municipality,10229.85
municipality,3061,,Richtersveld,A water vendor,29.1282
municipality,3061,,Richtersveld,Do not know,0
municipality,3061,,Richtersveld,Flowing water/stream/river/spring/rain water,699.9093
municipality,3061,,Richtersveld,Other water scheme (e.g. community water supply),1057.702
municipality,3061,,Richtersveld,Own service (e.g. private borehole; own source on a farm; et,470.3688
municipality,3061,,Richtersveld,Unspecified,0
municipality,6373,,Rustenburg,A municipality,438533.2
municipality,6373,,Rustenburg,A water vendor,3818.388
municipality,6373,,Rustenburg,Do not know,7320.156
municipality,6373,,Rustenburg,Flowing water/stream/river/spring/rain water,826.7028
municipality,6373,,Rustenburg,Other water scheme (e.g. community water supply),157738.4
municipality,6373,,Rustenburg,Own service (e.g. private borehole; own source on a farm; et,18254.89
municipality,6373,,Rustenburg,Unspecified,30.08647
municipality,2138,,Sakhisizwe,A municipality,47819.37
municipality,2138,,Sakhisizwe,A water vendor,142.4145
municipality,2138,,Sakhisizwe,Do not know,508.4473
municipality,2138,,Sakhisizwe,Flowing water/stream/river/spring/rain water,2277.434
municipality,2138,,Sakhisizwe,Other water scheme (e.g. community water supply),10361.67
municipality,2138,,Sakhisizwe,Own service (e.g. private borehole; own source on a farm; et,2736.973
municipality,2138,,Sakhisizwe,Unspecified,0
municipality,1014,,Saldanha Bay,A municipality,110501
municipality,1014,,Saldanha Bay,A water vendor,38.46518
municipality,1014,,Saldanha Bay,Do not know,18.27084
municipality,1014,,Saldanha Bay,Flowing water/stream/river/spring/rain water,24.1045
municipality,1014,,Saldanha Bay,Other water scheme (e.g. community water supply),140.3532
municipality,1014,,Saldanha Bay,Own service (e.g. private borehole; own source on a farm; et,407.9987
municipality,1014,,Saldanha Bay,Unspecified,42.45747
district,742,,Sedibeng,A municipality,899008.4
district,742,,Sedibeng,A water vendor,2624.63
district,742,,Sedibeng,Do not know,3498.542
district,742,,Sedibeng,Flowing water/stream/river/spring/rain water,1802.612
district,742,,Sedibeng,Other water scheme (e.g. community water supply),7469.441
district,742,,Sedibeng,Own service (e.g. private borehole; own source on a farm; et,42775.71
district,742,,Sedibeng,Unspecified,349.1083
district,947,,Sekhukhune,A municipality,480177.4
district,947,,Sekhukhune,A water vendor,98845.05
district,947,,Sekhukhune,Do not know,18809.39
district,947,,Sekhukhune,Flowing water/stream/river/spring/rain water,187274
district,947,,Sekhukhune,Other water scheme (e.g. community water supply),225937.3
district,947,,Sekhukhune,Own service (e.g. private borehole; own source on a farm; et,158241.6
district,947,,Sekhukhune,Unspecified,477.1374
municipality,2142,,Senqu,A municipality,40555.45
municipality,2142,,Senqu,A water vendor,1248.682
municipality,2142,,Senqu,Do not know,569.5031
municipality,2142,,Senqu,Flowing water/stream/river/spring/rain water,39864.19
municipality,2142,,Senqu,Other water scheme (e.g. community water supply),45928.73
municipality,2142,,Senqu,Own service (e.g. private borehole; own source on a farm; et,12553.22
municipality,2142,,Senqu,Unspecified,0
municipality,4191,,Setsoto,A municipality,107116.1
municipality,4191,,Setsoto,A water vendor,1211.407
municipality,4191,,Setsoto,Do not know,142.5909
municipality,4191,,Setsoto,Flowing water/stream/river/spring/rain water,418.1328
municipality,4191,,Setsoto,Other water scheme (e.g. community water supply),195.9038
municipality,4191,,Setsoto,Own service (e.g. private borehole; own source on a farm; et,8277.852
municipality,4191,,Setsoto,Unspecified,0
district,543,,Harry Gwala,A municipality,259199.7
district,543,,Harry Gwala,A water vendor,3833.64
district,543,,Harry Gwala,Do not know,1935.842
district,543,,Harry Gwala,Flowing water/stream/river/spring/rain water,150715.1
district,543,,Harry Gwala,Other water scheme (e.g. community water supply),67148.77
district,543,,Harry Gwala,Own service (e.g. private borehole; own source on a farm; et,28032.09
district,543,,Harry Gwala,Unspecified,0
municipality,3078,,Siyancuma,A municipality,29776.1
municipality,3078,,Siyancuma,A water vendor,44.27109
municipality,3078,,Siyancuma,Do not know,30.06142
municipality,3078,,Siyancuma,Flowing water/stream/river/spring/rain water,2134.478
municipality,3078,,Siyancuma,Other water scheme (e.g. community water supply),1287.118
municipality,3078,,Siyancuma,Own service (e.g. private borehole; own source on a farm; et,2669.087
municipality,3078,,Siyancuma,Unspecified,0
municipality,3077,,Siyathemba,A municipality,21048.25
municipality,3077,,Siyathemba,A water vendor,61.55964
municipality,3077,,Siyathemba,Do not know,0
municipality,3077,,Siyathemba,Flowing water/stream/river/spring/rain water,611.9052
municipality,3077,,Siyathemba,Other water scheme (e.g. community water supply),0
municipality,3077,,Siyathemba,Own service (e.g. private borehole; own source on a farm; et,1353.353
municipality,3077,,Siyathemba,Unspecified,0
municipality,3091,,Sol Plaatjie,A municipality,249122.6
municipality,3091,,Sol Plaatjie,A water vendor,772.1196
municipality,3091,,Sol Plaatjie,Do not know,291.3333
municipality,3091,,Sol Plaatjie,Flowing water/stream/river/spring/rain water,710.7644
municipality,3091,,Sol Plaatjie,Other water scheme (e.g. community water supply),1366.012
municipality,3091,,Sol Plaatjie,Own service (e.g. private borehole; own source on a farm; et,2632.943
municipality,3091,,Sol Plaatjie,Unspecified,145.1735
country,ZA,,South Africa,A municipality,44703642
country,ZA,,South Africa,A water vendor,1059070
country,ZA,,South Africa,Do not know,459919.2
country,ZA,,South Africa,Flowing water/stream/river/spring/rain water,3643307
country,ZA,,South Africa,Other water scheme (e.g. community water supply),3269183
country,ZA,,South Africa,Own service (e.g. private borehole; own source on a farm; et,2501943
country,ZA,,South Africa,Unspecified,16590.94
municipality,1024,,Stellenbosch,A municipality,164064.4
municipality,1024,,Stellenbosch,A water vendor,1046.751
municipality,1024,,Stellenbosch,Do not know,1063.548
municipality,1024,,Stellenbosch,Flowing water/stream/river/spring/rain water,859.3773
municipality,1024,,Stellenbosch,Other water scheme (e.g. community water supply),1387.848
municipality,1024,,Stellenbosch,Own service (e.g. private borehole; own source on a farm; et,4640.22
municipality,1024,,Stellenbosch,Unspecified,134.8765
municipality,8313,,Steve Tshwete,A municipality,257458.1
municipality,8313,,Steve Tshwete,A water vendor,757.0544
municipality,8313,,Steve Tshwete,Do not know,2981.809
municipality,8313,,Steve Tshwete,Flowing water/stream/river/spring/rain water,2134.04
municipality,8313,,Steve Tshwete,Other water scheme (e.g. community water supply),4946.125
municipality,8313,,Steve Tshwete,Own service (e.g. private borehole; own source on a farm; et,10472.26
municipality,8313,,Steve Tshwete,Unspecified,0
municipality,2106,,Sundays River Valley,A municipality,47903.87
municipality,2106,,Sundays River Valley,A water vendor,1575.991
municipality,2106,,Sundays River Valley,Do not know,872.8738
municipality,2106,,Sundays River Valley,Flowing water/stream/river/spring/rain water,1398.862
municipality,2106,,Sundays River Valley,Other water scheme (e.g. community water supply),2065.892
municipality,2106,,Sundays River Valley,Own service (e.g. private borehole; own source on a farm; et,5975.202
municipality,2106,,Sundays River Valley,Unspecified,0
municipality,1015,,Swartland,A municipality,119977.6
municipality,1015,,Swartland,A water vendor,590.9751
municipality,1015,,Swartland,Do not know,340.0683
municipality,1015,,Swartland,Flowing water/stream/river/spring/rain water,569.2522
municipality,1015,,Swartland,Other water scheme (e.g. community water supply),264.2711
municipality,1015,,Swartland,Own service (e.g. private borehole; own source on a farm; et,12019.78
municipality,1015,,Swartland,Unspecified,0
municipality,1034,,Swellendam,A municipality,34659.98
municipality,1034,,Swellendam,A water vendor,162.1122
municipality,1034,,Swellendam,Do not know,50.37366
municipality,1034,,Swellendam,Flowing water/stream/river/spring/rain water,1836.483
municipality,1034,,Swellendam,Other water scheme (e.g. community water supply),627.693
municipality,1034,,Swellendam,Own service (e.g. private borehole; own source on a farm; et,2846.499
municipality,1034,,Swellendam,Unspecified,28.33707
municipality,8321,,Thaba Chweu,A municipality,85914.34
municipality,8321,,Thaba Chweu,A water vendor,67.89408
municipality,8321,,Thaba Chweu,Do not know,854.1004
municipality,8321,,Thaba Chweu,Flowing water/stream/river/spring/rain water,6846.731
municipality,8321,,Thaba Chweu,Other water scheme (e.g. community water supply),945.3482
municipality,8321,,Thaba Chweu,Own service (e.g. private borehole; own source on a farm; et,7266.928
municipality,8321,,Thaba Chweu,Unspecified,0
municipality,9361,,Thabazimbi,A municipality,61524.92
municipality,9361,,Thabazimbi,A water vendor,8103.624
municipality,9361,,Thabazimbi,Do not know,932.8166
municipality,9361,,Thabazimbi,Flowing water/stream/river/spring/rain water,151.9261
municipality,9361,,Thabazimbi,Other water scheme (e.g. community water supply),6812.905
municipality,9361,,Thabazimbi,Own service (e.g. private borehole; own source on a farm; et,18699.14
municipality,9361,,Thabazimbi,Unspecified,6.646573
district,419,,Thabo Mofutsanyane,A municipality,724988.4
district,419,,Thabo Mofutsanyane,A water vendor,3672.445
district,419,,Thabo Mofutsanyane,Do not know,1267.961
district,419,,Thabo Mofutsanyane,Flowing water/stream/river/spring/rain water,8010.658
district,419,,Thabo Mofutsanyane,Other water scheme (e.g. community water supply),2886.179
district,419,,Thabo Mofutsanyane,Own service (e.g. private borehole; own source on a farm; et,38311.12
district,419,,Thabo Mofutsanyane,Unspecified,193.2504
municipality,5225,,The Msunduzi,A municipality,655386.1
municipality,5225,,The Msunduzi,A water vendor,2516.765
municipality,5225,,The Msunduzi,Do not know,1858.529
municipality,5225,,The Msunduzi,Flowing water/stream/river/spring/rain water,2205.795
municipality,5225,,The Msunduzi,Other water scheme (e.g. community water supply),13592.03
municipality,5225,,The Msunduzi,Own service (e.g. private borehole; own source on a farm; et,3289.072
municipality,5225,,The Msunduzi,Unspecified,190.8968
municipality,1031,,Theewaterskloof,A municipality,95991.41
municipality,1031,,Theewaterskloof,A water vendor,41.44871
municipality,1031,,Theewaterskloof,Do not know,544.1958
municipality,1031,,Theewaterskloof,Flowing water/stream/river/spring/rain water,2015.526
municipality,1031,,Theewaterskloof,Other water scheme (e.g. community water supply),3944.299
municipality,1031,,Theewaterskloof,Own service (e.g. private borehole; own source on a farm; et,14630.55
municipality,1031,,Theewaterskloof,Unspecified,0
municipality,3076,,Thembelihle,A municipality,14295.23
municipality,3076,,Thembelihle,A water vendor,0
municipality,3076,,Thembelihle,Do not know,0
municipality,3076,,Thembelihle,Flowing water/stream/river/spring/rain water,83.32553
municipality,3076,,Thembelihle,Other water scheme (e.g. community water supply),0
municipality,3076,,Thembelihle,Own service (e.g. private borehole; own source on a farm; et,1851.914
municipality,3076,,Thembelihle,Unspecified,0
municipality,8315,,Thembisile,A municipality,308237.8
municipality,8315,,Thembisile,A water vendor,5798.035
municipality,8315,,Thembisile,Do not know,2159.475
municipality,8315,,Thembisile,Flowing water/stream/river/spring/rain water,1746.244
municipality,8315,,Thembisile,Other water scheme (e.g. community water supply),7243.322
municipality,8315,,Thembisile,Own service (e.g. private borehole; own source on a farm; et,8146.376
municipality,8315,,Thembisile,Unspecified,0
municipality,9343,,Thulamela,A municipality,374222.5
municipality,9343,,Thulamela,A water vendor,15516.66
municipality,9343,,Thulamela,Do not know,1898.168
municipality,9343,,Thulamela,Flowing water/stream/river/spring/rain water,49059.85
municipality,9343,,Thulamela,Other water scheme (e.g. community water supply),32093.92
municipality,9343,,Thulamela,Own service (e.g. private borehole; own source on a farm; et,24432.37
municipality,9343,,Thulamela,Unspecified,13.94259
municipality,4182,,Tokologo,A municipality,25607.14
municipality,4182,,Tokologo,A water vendor,40.25606
municipality,4182,,Tokologo,Do not know,266.7561
municipality,4182,,Tokologo,Flowing water/stream/river/spring/rain water,96.4851
municipality,4182,,Tokologo,Other water scheme (e.g. community water supply),73.12387
municipality,4182,,Tokologo,Own service (e.g. private borehole; own source on a farm; et,3064.938
municipality,4182,,Tokologo,Unspecified,0
municipality,3085,,Tsantsabane,A municipality,35316.86
municipality,3085,,Tsantsabane,A water vendor,145.2587
municipality,3085,,Tsantsabane,Do not know,1049.294
municipality,3085,,Tsantsabane,Flowing water/stream/river/spring/rain water,0
municipality,3085,,Tsantsabane,Other water scheme (e.g. community water supply),554.0858
municipality,3085,,Tsantsabane,Own service (e.g. private borehole; own source on a farm; et,2144.89
municipality,3085,,Tsantsabane,Unspecified,134.5694
municipality,6382,,Tswaing,A municipality,110604.2
municipality,6382,,Tswaing,A water vendor,2703.814
municipality,6382,,Tswaing,Do not know,343.2427
municipality,6382,,Tswaing,Flowing water/stream/river/spring/rain water,0
municipality,6382,,Tswaing,Other water scheme (e.g. community water supply),2893.47
municipality,6382,,Tswaing,Own service (e.g. private borehole; own source on a farm; et,12424.76
municipality,6382,,Tswaing,Unspecified,82.55792
municipality,4183,,Tswelopele,A municipality,40402.13
municipality,4183,,Tswelopele,A water vendor,338.4035
municipality,4183,,Tswelopele,Do not know,0
municipality,4183,,Tswelopele,Flowing water/stream/river/spring/rain water,335.5044
municipality,4183,,Tswelopele,Other water scheme (e.g. community water supply),329.5948
municipality,4183,,Tswelopele,Own service (e.g. private borehole; own source on a farm; et,5967.389
municipality,4183,,Tswelopele,Unspecified,0
municipality,5434,,Ubuhlebezwe,A municipality,71217.27
municipality,5434,,Ubuhlebezwe,A water vendor,999.8158
municipality,5434,,Ubuhlebezwe,Do not know,727.381
municipality,5434,,Ubuhlebezwe,Flowing water/stream/river/spring/rain water,37149.39
municipality,5434,,Ubuhlebezwe,Other water scheme (e.g. community water supply),3015.751
municipality,5434,,Ubuhlebezwe,Own service (e.g. private borehole; own source on a farm; et,5236.8
municipality,5434,,Ubuhlebezwe,Unspecified,0
municipality,3071,,Ubuntu,A municipality,17320.67
municipality,3071,,Ubuntu,A water vendor,89.85572
municipality,3071,,Ubuntu,Do not know,30.39734
municipality,3071,,Ubuntu,Flowing water/stream/river/spring/rain water,62.80526
municipality,3071,,Ubuntu,Other water scheme (e.g. community water supply),29.48688
municipality,3071,,Ubuntu,Own service (e.g. private borehole; own source on a farm; et,1903.546
municipality,3071,,Ubuntu,Unspecified,34.65571
district,521,,Ugu,A municipality,635280.1
district,521,,Ugu,A water vendor,5714.115
district,521,,Ugu,Do not know,2104.752
district,521,,Ugu,Flowing water/stream/river/spring/rain water,78169.31
district,521,,Ugu,Other water scheme (e.g. community water supply),17002.95
district,521,,Ugu,Own service (e.g. private borehole; own source on a farm; et,15064.8
district,521,,Ugu,Unspecified,0
municipality,5266,,Ulundi,A municipality,105503.7
municipality,5266,,Ulundi,A water vendor,6027.676
