geo_level,geo_code,geo_version,name,variable_1,variable_2,value
municipality,MP303,,Mkhondo,R 1228801 - R 2457600,Female,60
municipality,MP303,,Mkhondo,R 1228801 - R 2457600,Male,24
municipality,MP303,,Mkhondo,R 153601 - R 307200,Female,1595
municipality,MP303,,Mkhondo,R 153601 - R 307200,Male,486
municipality,MP303,,Mkhondo,R 19201 - R 38400,Female,8212
municipality,MP303,,Mkhondo,R 19201 - R 38400,Male,3732
municipality,MP303,,Mkhondo,R 307201 - R 614400,Female,821
municipality,MP303,,Mkhondo,R 307201 - R 614400,Male,160
municipality,MP303,,Mkhondo,R 38401 - R 76800,Female,4495
municipality,MP303,,Mkhondo,R 38401 - R 76800,Male,1620
municipality,MP303,,Mkhondo,R 4801 - R 9600,Female,3944
municipality,MP303,,Mkhondo,R 4801 - R 9600,Male,2381
municipality,MP303,,Mkhondo,R 614401- R 1228800,Female,161
municipality,MP303,,Mkhondo,R 614401- R 1228800,Male,26
municipality,MP303,,Mkhondo,R 76801 - R 153600,Female,2542
municipality,MP303,,Mkhondo,R 76801 - R 153600,Male,898
municipality,MP303,,Mkhondo,R 9601 - R 19200,Female,8460
municipality,MP303,,Mkhondo,R 9601 - R 19200,Male,4532
municipality,MP303,,Mkhondo,R2457601 or more,Female,42
municipality,MP303,,Mkhondo,R2457601 or more,Male,11
municipality,EC122,,Mnquma,No income,Female,6195
municipality,EC122,,Mnquma,No income,Male,9473
municipality,EC122,,Mnquma,R 1 - R 4800,Female,2075
municipality,EC122,,Mnquma,R 1 - R 4800,Male,4926
municipality,EC122,,Mnquma,R 1228801 - R 2457600,Female,22
municipality,EC122,,Mnquma,R 1228801 - R 2457600,Male,50
municipality,EC122,,Mnquma,R 153601 - R 307200,Female,1165
municipality,EC122,,Mnquma,R 153601 - R 307200,Male,2264
municipality,EC122,,Mnquma,R 19201 - R 38400,Female,7151
municipality,EC122,,Mnquma,R 19201 - R 38400,Male,16000
municipality,EC122,,Mnquma,R 307201 - R 614400,Female,542
municipality,EC122,,Mnquma,R 307201 - R 614400,Male,766
municipality,EC122,,Mnquma,R 38401 - R 76800,Female,2703
municipality,EC122,,Mnquma,R 38401 - R 76800,Male,5114
municipality,EC122,,Mnquma,R 4801 - R 9600,Female,2573
municipality,EC122,,Mnquma,R 4801 - R 9600,Male,7627
municipality,EC122,,Mnquma,R 614401- R 1228800,Female,78
municipality,EC122,,Mnquma,R 614401- R 1228800,Male,105
municipality,EC122,,Mnquma,R 76801 - R 153600,Female,1565
municipality,EC122,,Mnquma,R 76801 - R 153600,Male,3353
municipality,EC122,,Mnquma,R 9601 - R 19200,Female,6985
municipality,EC122,,Mnquma,R 9601 - R 19200,Male,18603
municipality,EC122,,Mnquma,R2457601 or more,Female,45
municipality,EC122,,Mnquma,R2457601 or more,Male,80
municipality,EC122,,Mnquma,Unspecified,Male,1
municipality,LIM368,,Modimolle/Mookgophong,No income,Female,1107
municipality,LIM368,,Modimolle/Mookgophong,No income,Male,2304
municipality,LIM368,,Modimolle/Mookgophong,R 1 - R 4800,Female,533
municipality,LIM368,,Modimolle/Mookgophong,R 1 - R 4800,Male,434
municipality,LIM368,,Modimolle/Mookgophong,R 1228801 - R 2457600,Female,18
municipality,LIM368,,Modimolle/Mookgophong,R 1228801 - R 2457600,Male,40
municipality,LIM368,,Modimolle/Mookgophong,R 153601 - R 307200,Female,429
municipality,LIM368,,Modimolle/Mookgophong,R 153601 - R 307200,Male,1229
municipality,LIM368,,Modimolle/Mookgophong,R 19201 - R 38400,Female,2757
municipality,LIM368,,Modimolle/Mookgophong,R 19201 - R 38400,Male,4567
municipality,LIM368,,Modimolle/Mookgophong,R 307201 - R 614400,Female,125
municipality,LIM368,,Modimolle/Mookgophong,R 307201 - R 614400,Male,557
municipality,LIM368,,Modimolle/Mookgophong,R 38401 - R 76800,Female,1606
municipality,LIM368,,Modimolle/Mookgophong,R 38401 - R 76800,Male,2888
municipality,LIM368,,Modimolle/Mookgophong,R 4801 - R 9600,Female,1229
municipality,LIM368,,Modimolle/Mookgophong,R 4801 - R 9600,Male,978
municipality,LIM368,,Modimolle/Mookgophong,R 614401- R 1228800,Female,27
municipality,LIM368,,Modimolle/Mookgophong,R 614401- R 1228800,Male,149
municipality,LIM368,,Modimolle/Mookgophong,R 76801 - R 153600,Female,884
municipality,LIM368,,Modimolle/Mookgophong,R 76801 - R 153600,Male,1778
municipality,LIM368,,Modimolle/Mookgophong,R 9601 - R 19200,Female,2791
municipality,LIM368,,Modimolle/Mookgophong,R 9601 - R 19200,Male,4016
municipality,LIM368,,Modimolle/Mookgophong,R2457601 or more,Female,13
municipality,LIM368,,Modimolle/Mookgophong,R2457601 or more,Male,34
municipality,LIM367,,Mogalakwena,No income,Female,12278
municipality,LIM367,,Mogalakwena,No income,Male,4776
municipality,LIM367,,Mogalakwena,R 1 - R 4800,Female,4142
municipality,LIM367,,Mogalakwena,R 1 - R 4800,Male,2783
municipality,LIM367,,Mogalakwena,R 1228801 - R 2457600,Female,135
municipality,LIM367,,Mogalakwena,R 1228801 - R 2457600,Male,45
municipality,LIM367,,Mogalakwena,R 153601 - R 307200,Female,3516
municipality,LIM367,,Mogalakwena,R 153601 - R 307200,Male,1226
municipality,LIM367,,Mogalakwena,R 19201 - R 38400,Female,17581
municipality,LIM367,,Mogalakwena,R 19201 - R 38400,Male,9247
municipality,LIM367,,Mogalakwena,R 307201 - R 614400,Female,1551
municipality,LIM367,,Mogalakwena,R 307201 - R 614400,Male,378
municipality,LIM367,,Mogalakwena,R 38401 - R 76800,Female,7983
municipality,LIM367,,Mogalakwena,R 38401 - R 76800,Male,3302
municipality,LIM367,,Mogalakwena,R 4801 - R 9600,Female,8404
municipality,LIM367,,Mogalakwena,R 4801 - R 9600,Male,5814
municipality,LIM367,,Mogalakwena,R 614401- R 1228800,Female,361
municipality,LIM367,,Mogalakwena,R 614401- R 1228800,Male,71
municipality,LIM367,,Mogalakwena,R 76801 - R 153600,Female,5030
municipality,LIM367,,Mogalakwena,R 76801 - R 153600,Male,2029
municipality,LIM367,,Mogalakwena,R 9601 - R 19200,Female,18617
municipality,LIM367,,Mogalakwena,R 9601 - R 19200,Male,11933
municipality,LIM367,,Mogalakwena,R2457601 or more,Female,120
municipality,LIM367,,Mogalakwena,R2457601 or more,Male,37
municipality,LIM367,,Mogalakwena,Unspecified,Female,1
municipality,LIM367,,Mogalakwena,Unspecified,Male,1
municipality,GT481,,Mogale City,No income,Female,13645
municipality,GT481,,Mogale City,No income,Male,19490
municipality,GT481,,Mogale City,R 1 - R 4800,Female,2589
municipality,GT481,,Mogale City,R 1 - R 4800,Male,4596
municipality,GT481,,Mogale City,R 1228801 - R 2457600,Female,745
municipality,GT481,,Mogale City,R 1228801 - R 2457600,Male,883
municipality,GT481,,Mogale City,R 153601 - R 307200,Female,7531
municipality,GT481,,Mogale City,R 153601 - R 307200,Male,10292
municipality,GT481,,Mogale City,R 19201 - R 38400,Female,15705
municipality,GT481,,Mogale City,R 19201 - R 38400,Male,23027
municipality,GT481,,Mogale City,R 307201 - R 614400,Female,5919
municipality,GT481,,Mogale City,R 307201 - R 614400,Male,7144
municipality,GT481,,Mogale City,R 38401 - R 76800,Female,12708
municipality,GT481,,Mogale City,R 38401 - R 76800,Male,17456
municipality,GT481,,Mogale City,R 4801 - R 9600,Female,3941
municipality,GT481,,Mogale City,R 4801 - R 9600,Male,6883
municipality,GT481,,Mogale City,R 614401- R 1228800,Female,2644
municipality,GT481,,Mogale City,R 614401- R 1228800,Male,3031
municipality,GT481,,Mogale City,R 76801 - R 153600,Female,8670
municipality,GT481,,Mogale City,R 76801 - R 153600,Male,12468
municipality,GT481,,Mogale City,R 9601 - R 19200,Female,10394
municipality,GT481,,Mogale City,R 9601 - R 19200,Male,17593
municipality,GT481,,Mogale City,R2457601 or more,Female,367
municipality,GT481,,Mogale City,R2457601 or more,Male,442
municipality,GT481,,Mogale City,Unspecified,Female,2
municipality,GT481,,Mogale City,Unspecified,Male,4
municipality,FS163,,Mohokare,No income,Female,378
municipality,FS163,,Mohokare,No income,Male,821
municipality,FS163,,Mohokare,R 1 - R 4800,Female,368
municipality,FS163,,Mohokare,R 1 - R 4800,Male,296
municipality,FS163,,Mohokare,R 1228801 - R 2457600,Female,6
municipality,FS163,,Mohokare,R 1228801 - R 2457600,Male,13
municipality,FS163,,Mohokare,R 153601 - R 307200,Female,144
municipality,FS163,,Mohokare,R 153601 - R 307200,Male,325
municipality,FS163,,Mohokare,R 19201 - R 38400,Female,1056
municipality,FS163,,Mohokare,R 19201 - R 38400,Male,1314
municipality,FS163,,Mohokare,R 307201 - R 614400,Female,28
municipality,FS163,,Mohokare,R 307201 - R 614400,Male,163
municipality,FS163,,Mohokare,R 38401 - R 76800,Female,419
municipality,FS163,,Mohokare,R 38401 - R 76800,Male,654
municipality,FS163,,Mohokare,R 4801 - R 9600,Female,584
municipality,FS163,,Mohokare,R 4801 - R 9600,Male,524
municipality,FS163,,Mohokare,R 614401- R 1228800,Female,4
municipality,FS163,,Mohokare,R 614401- R 1228800,Male,53
municipality,FS163,,Mohokare,R 76801 - R 153600,Female,290
municipality,FS163,,Mohokare,R 76801 - R 153600,Male,494
municipality,FS163,,Mohokare,R 9601 - R 19200,Female,1267
municipality,FS163,,Mohokare,R 9601 - R 19200,Male,1639
municipality,FS163,,Mohokare,R2457601 or more,Female,2
municipality,FS163,,Mohokare,R2457601 or more,Male,20
municipality,LIM353,,Molemole,No income,Female,5135
municipality,LIM353,,Molemole,No income,Male,2011
municipality,LIM353,,Molemole,R 1 - R 4800,Female,1990
municipality,LIM353,,Molemole,R 1 - R 4800,Male,1323
municipality,LIM353,,Molemole,R 1228801 - R 2457600,Female,48
municipality,LIM353,,Molemole,R 1228801 - R 2457600,Male,19
municipality,LIM353,,Molemole,R 153601 - R 307200,Female,1072
municipality,LIM353,,Molemole,R 153601 - R 307200,Male,406
municipality,LIM353,,Molemole,R 19201 - R 38400,Female,7788
municipality,LIM353,,Molemole,R 19201 - R 38400,Male,4084
municipality,LIM353,,Molemole,R 307201 - R 614400,Female,450
municipality,LIM353,,Molemole,R 307201 - R 614400,Male,105
municipality,LIM353,,Molemole,R 38401 - R 76800,Female,2713
municipality,LIM353,,Molemole,R 38401 - R 76800,Male,1093
municipality,LIM353,,Molemole,R 4801 - R 9600,Female,4058
municipality,LIM353,,Molemole,R 4801 - R 9600,Male,2807
municipality,LIM353,,Molemole,R 614401- R 1228800,Female,94
municipality,LIM353,,Molemole,R 614401- R 1228800,Male,24
municipality,LIM353,,Molemole,R 76801 - R 153600,Female,1594
municipality,LIM353,,Molemole,R 76801 - R 153600,Male,675
municipality,LIM353,,Molemole,R 9601 - R 19200,Female,9850
municipality,LIM353,,Molemole,R 9601 - R 19200,Male,6062
municipality,LIM353,,Molemole,R2457601 or more,Female,34
municipality,LIM353,,Molemole,R2457601 or more,Male,10
municipality,LIM353,,Molemole,Unspecified,Female,1
municipality,LIM353,,Molemole,Unspecified,Male,1
municipality,FS201,,Moqhaka,No income,Female,2421
municipality,FS201,,Moqhaka,No income,Male,3951
municipality,FS201,,Moqhaka,R 1 - R 4800,Female,1025
municipality,FS201,,Moqhaka,R 1 - R 4800,Male,2313
municipality,FS201,,Moqhaka,R 1228801 - R 2457600,Female,74
municipality,FS201,,Moqhaka,R 1228801 - R 2457600,Male,100
municipality,FS201,,Moqhaka,R 153601 - R 307200,Female,2103
municipality,FS201,,Moqhaka,R 153601 - R 307200,Male,2801
municipality,FS201,,Moqhaka,R 19201 - R 38400,Female,6548
municipality,FS201,,Moqhaka,R 19201 - R 38400,Male,10983
municipality,FS201,,Moqhaka,R 307201 - R 614400,Female,1056
municipality,FS201,,Moqhaka,R 307201 - R 614400,Male,1267
municipality,FS201,,Moqhaka,R 38401 - R 76800,Female,4189
municipality,FS201,,Moqhaka,R 38401 - R 76800,Male,6398
municipality,FS201,,Moqhaka,R 4801 - R 9600,Female,1518
municipality,FS201,,Moqhaka,R 4801 - R 9600,Male,3432
municipality,FS201,,Moqhaka,R 614401- R 1228800,Female,250
municipality,FS201,,Moqhaka,R 614401- R 1228800,Male,282
municipality,FS201,,Moqhaka,R 76801 - R 153600,Female,2832
municipality,FS201,,Moqhaka,R 76801 - R 153600,Male,4077
municipality,FS201,,Moqhaka,R 9601 - R 19200,Female,5165
municipality,FS201,,Moqhaka,R 9601 - R 19200,Male,10443
municipality,FS201,,Moqhaka,R2457601 or more,Female,71
municipality,FS201,,Moqhaka,R2457601 or more,Male,94
municipality,FS201,,Moqhaka,Unspecified,Male,1
municipality,NW371,,Moretele,No income,Female,2965
municipality,NW371,,Moretele,No income,Male,7617
municipality,NW371,,Moretele,R 1 - R 4800,Female,1458
municipality,NW371,,Moretele,R 1 - R 4800,Male,1276
municipality,NW371,,Moretele,R 1228801 - R 2457600,Female,12
municipality,NW371,,Moretele,R 1228801 - R 2457600,Male,31
municipality,NW371,,Moretele,R 153601 - R 307200,Female,372
municipality,NW371,,Moretele,R 153601 - R 307200,Male,769
municipality,NW371,,Moretele,R 19201 - R 38400,Female,5014
municipality,NW371,,Moretele,R 19201 - R 38400,Male,6466
municipality,NW371,,Moretele,R 307201 - R 614400,Female,104
municipality,NW371,,Moretele,R 307201 - R 614400,Male,268
municipality,NW371,,Moretele,R 38401 - R 76800,Female,2353
municipality,NW371,,Moretele,R 38401 - R 76800,Male,3995
municipality,NW371,,Moretele,R 4801 - R 9600,Female,2527
municipality,NW371,,Moretele,R 4801 - R 9600,Male,1937
municipality,NW371,,Moretele,R 614401- R 1228800,Female,18
municipality,NW371,,Moretele,R 614401- R 1228800,Male,41
municipality,NW371,,Moretele,R 76801 - R 153600,Female,1032
municipality,NW371,,Moretele,R 76801 - R 153600,Male,1904
municipality,NW371,,Moretele,R 9601 - R 19200,Female,7150
municipality,NW371,,Moretele,R 9601 - R 19200,Male,5624
municipality,NW371,,Moretele,R2457601 or more,Female,8
municipality,NW371,,Moretele,R2457601 or more,Male,22
municipality,NW375,,Moses Kotane,No income,Female,14611
municipality,NW375,,Moses Kotane,No income,Male,5094
municipality,NW375,,Moses Kotane,R 1 - R 4800,Female,3406
municipality,NW375,,Moses Kotane,R 1 - R 4800,Male,2179
municipality,NW375,,Moses Kotane,R 1228801 - R 2457600,Female,86
municipality,NW375,,Moses Kotane,R 1228801 - R 2457600,Male,42
municipality,NW375,,Moses Kotane,R 153601 - R 307200,Female,3020
municipality,NW375,,Moses Kotane,R 153601 - R 307200,Male,1013
municipality,NW375,,Moses Kotane,R 19201 - R 38400,Female,13272
municipality,NW375,,Moses Kotane,R 19201 - R 38400,Male,6026
municipality,NW375,,Moses Kotane,R 307201 - R 614400,Female,1054
municipality,NW375,,Moses Kotane,R 307201 - R 614400,Male,304
municipality,NW375,,Moses Kotane,R 38401 - R 76800,Female,11169
municipality,NW375,,Moses Kotane,R 38401 - R 76800,Male,3792
municipality,NW375,,Moses Kotane,R 4801 - R 9600,Female,5198
municipality,NW375,,Moses Kotane,R 4801 - R 9600,Male,3084
municipality,NW375,,Moses Kotane,R 614401- R 1228800,Female,222
municipality,NW375,,Moses Kotane,R 614401- R 1228800,Male,55
municipality,NW375,,Moses Kotane,R 76801 - R 153600,Female,7165
municipality,NW375,,Moses Kotane,R 76801 - R 153600,Male,2228
municipality,NW375,,Moses Kotane,R 9601 - R 19200,Female,16639
municipality,NW375,,Moses Kotane,R 9601 - R 19200,Male,9530
municipality,NW375,,Moses Kotane,R2457601 or more,Female,78
municipality,NW375,,Moses Kotane,R2457601 or more,Male,27
municipality,NW375,,Moses Kotane,Unspecified,Female,1
municipality,NW375,,Moses Kotane,Unspecified,Male,1
municipality,WC043,,Mossel Bay,No income,Female,3523
municipality,WC043,,Mossel Bay,No income,Male,5300
municipality,WC043,,Mossel Bay,R 1 - R 4800,Female,448
municipality,WC043,,Mossel Bay,R 1 - R 4800,Male,862
municipality,WC043,,Mossel Bay,R 1228801 - R 2457600,Female,120
municipality,WC043,,Mossel Bay,R 1228801 - R 2457600,Male,152
municipality,WC043,,Mossel Bay,R 153601 - R 307200,Female,2406
municipality,WC043,,Mossel Bay,R 153601 - R 307200,Male,3014
municipality,WC043,,Mossel Bay,R 19201 - R 38400,Female,2920
municipality,WC043,,Mossel Bay,R 19201 - R 38400,Male,4664
municipality,WC043,,Mossel Bay,R 307201 - R 614400,Female,1337
municipality,WC043,,Mossel Bay,R 307201 - R 614400,Male,1577
municipality,WC043,,Mossel Bay,R 38401 - R 76800,Female,2857
municipality,WC043,,Mossel Bay,R 38401 - R 76800,Male,4437
municipality,WC043,,Mossel Bay,R 4801 - R 9600,Female,675
municipality,WC043,,Mossel Bay,R 4801 - R 9600,Male,1235
municipality,WC043,,Mossel Bay,R 614401- R 1228800,Female,410
municipality,WC043,,Mossel Bay,R 614401- R 1228800,Male,472
municipality,WC043,,Mossel Bay,R 76801 - R 153600,Female,2648
municipality,WC043,,Mossel Bay,R 76801 - R 153600,Male,3811
municipality,WC043,,Mossel Bay,R 9601 - R 19200,Female,2032
municipality,WC043,,Mossel Bay,R 9601 - R 19200,Male,3699
municipality,WC043,,Mossel Bay,R2457601 or more,Female,82
municipality,WC043,,Mossel Bay,R2457601 or more,Male,100
municipality,WC043,,Mossel Bay,Unspecified,Male,1
municipality,KZN223,,Mpofana,No income,Female,440
municipality,KZN223,,Mpofana,No income,Male,790
municipality,KZN223,,Mpofana,R 1 - R 4800,Female,252
municipality,KZN223,,Mpofana,R 1 - R 4800,Male,187
municipality,KZN223,,Mpofana,R 1228801 - R 2457600,Female,7
municipality,KZN223,,Mpofana,R 1228801 - R 2457600,Male,16
municipality,KZN223,,Mpofana,R 153601 - R 307200,Female,98
municipality,KZN223,,Mpofana,R 153601 - R 307200,Male,269
municipality,KZN223,,Mpofana,R 19201 - R 38400,Female,1100
municipality,KZN223,,Mpofana,R 19201 - R 38400,Male,1477
municipality,KZN223,,Mpofana,R 307201 - R 614400,Female,49
municipality,KZN223,,Mpofana,R 307201 - R 614400,Male,187
municipality,KZN223,,Mpofana,R 38401 - R 76800,Female,515
municipality,KZN223,,Mpofana,R 38401 - R 76800,Male,883
municipality,KZN223,,Mpofana,R 4801 - R 9600,Female,504
municipality,KZN223,,Mpofana,R 4801 - R 9600,Male,354
municipality,KZN223,,Mpofana,R 614401- R 1228800,Female,11
municipality,KZN223,,Mpofana,R 614401- R 1228800,Male,46
municipality,KZN223,,Mpofana,R 76801 - R 153600,Female,245
municipality,KZN223,,Mpofana,R 76801 - R 153600,Male,510
municipality,KZN223,,Mpofana,R 9601 - R 19200,Female,1180
municipality,KZN223,,Mpofana,R 9601 - R 19200,Male,1241
municipality,KZN223,,Mpofana,R2457601 or more,Female,3
municipality,KZN223,,Mpofana,R2457601 or more,Male,18
province,MP,,Mpumalanga,No income,Female,160767
province,MP,,Mpumalanga,No income,Male,56407
province,MP,,Mpumalanga,R 1 - R 4800,Female,57423
province,MP,,Mpumalanga,R 1 - R 4800,Male,32639
province,MP,,Mpumalanga,R 1228801 - R 2457600,Female,3110
province,MP,,Mpumalanga,R 1228801 - R 2457600,Male,618
province,MP,,Mpumalanga,R 153601 - R 307200,Female,67511
province,MP,,Mpumalanga,R 153601 - R 307200,Male,17258
province,MP,,Mpumalanga,R 19201 - R 38400,Female,218908
province,MP,,Mpumalanga,R 19201 - R 38400,Male,89223
province,MP,,Mpumalanga,R 307201 - R 614400,Female,37351
province,MP,,Mpumalanga,R 307201 - R 614400,Male,6585
province,MP,,Mpumalanga,R 38401 - R 76800,Female,146450
province,MP,,Mpumalanga,R 38401 - R 76800,Male,45831
province,MP,,Mpumalanga,R 4801 - R 9600,Female,95683
province,MP,,Mpumalanga,R 4801 - R 9600,Male,55863
province,MP,,Mpumalanga,R 614401- R 1228800,Female,11226
province,MP,,Mpumalanga,R 614401- R 1228800,Male,1431
province,MP,,Mpumalanga,R 76801 - R 153600,Female,97413
province,MP,,Mpumalanga,R 76801 - R 153600,Male,28759
province,MP,,Mpumalanga,R 9601 - R 19200,Female,204079
province,MP,,Mpumalanga,R 9601 - R 19200,Male,104849
province,MP,,Mpumalanga,R2457601 or more,Female,2254
province,MP,,Mpumalanga,R2457601 or more,Male,486
province,MP,,Mpumalanga,Unspecified,Female,22
province,MP,,Mpumalanga,Unspecified,Male,28
municipality,KZN244,,Msinga,No income,Female,1945
municipality,KZN244,,Msinga,No income,Male,4093
municipality,KZN244,,Msinga,R 1 - R 4800,Female,752
municipality,KZN244,,Msinga,R 1 - R 4800,Male,2799
municipality,KZN244,,Msinga,R 1228801 - R 2457600,Female,21
municipality,KZN244,,Msinga,R 1228801 - R 2457600,Male,44
municipality,KZN244,,Msinga,R 153601 - R 307200,Female,328
municipality,KZN244,,Msinga,R 153601 - R 307200,Male,706
municipality,KZN244,,Msinga,R 19201 - R 38400,Female,2864
municipality,KZN244,,Msinga,R 19201 - R 38400,Male,8112
municipality,KZN244,,Msinga,R 307201 - R 614400,Female,155
municipality,KZN244,,Msinga,R 307201 - R 614400,Male,337
municipality,KZN244,,Msinga,R 38401 - R 76800,Female,1171
municipality,KZN244,,Msinga,R 38401 - R 76800,Male,2399
municipality,KZN244,,Msinga,R 4801 - R 9600,Female,1516
municipality,KZN244,,Msinga,R 4801 - R 9600,Male,5808
municipality,KZN244,,Msinga,R 614401- R 1228800,Female,31
municipality,KZN244,,Msinga,R 614401- R 1228800,Male,50
municipality,KZN244,,Msinga,R 76801 - R 153600,Female,600
municipality,KZN244,,Msinga,R 76801 - R 153600,Male,1248
municipality,KZN244,,Msinga,R 9601 - R 19200,Female,2653
municipality,KZN244,,Msinga,R 9601 - R 19200,Male,10364
municipality,KZN244,,Msinga,R2457601 or more,Female,16
municipality,KZN244,,Msinga,R2457601 or more,Male,40
municipality,KZN244,,Msinga,Unspecified,Male,1
municipality,MP302,,Msukaligwa,No income,Female,1973
municipality,MP302,,Msukaligwa,No income,Male,3388
municipality,MP302,,Msukaligwa,R 1 - R 4800,Female,1030
municipality,MP302,,Msukaligwa,R 1 - R 4800,Male,695
municipality,MP302,,Msukaligwa,R 1228801 - R 2457600,Female,17
municipality,MP302,,Msukaligwa,R 1228801 - R 2457600,Male,94
municipality,MP302,,Msukaligwa,R 153601 - R 307200,Female,764
municipality,MP302,,Msukaligwa,R 153601 - R 307200,Male,2249
municipality,MP302,,Msukaligwa,R 19201 - R 38400,Female,3346
municipality,MP302,,Msukaligwa,R 19201 - R 38400,Male,5515
municipality,MP302,,Msukaligwa,R 307201 - R 614400,Female,301
municipality,MP302,,Msukaligwa,R 307201 - R 614400,Male,1185
municipality,MP302,,Msukaligwa,R 38401 - R 76800,Female,1980
municipality,MP302,,Msukaligwa,R 38401 - R 76800,Male,4553
municipality,MP302,,Msukaligwa,R 4801 - R 9600,Female,1684
municipality,MP302,,Msukaligwa,R 4801 - R 9600,Male,1316
municipality,MP302,,Msukaligwa,R 614401- R 1228800,Female,50
municipality,MP302,,Msukaligwa,R 614401- R 1228800,Male,301
municipality,MP302,,Msukaligwa,R 76801 - R 153600,Female,1253
municipality,MP302,,Msukaligwa,R 76801 - R 153600,Male,3166
municipality,MP302,,Msukaligwa,R 9601 - R 19200,Female,3594
municipality,MP302,,Msukaligwa,R 9601 - R 19200,Male,3930
municipality,MP302,,Msukaligwa,R2457601 or more,Female,21
municipality,MP302,,Msukaligwa,R2457601 or more,Male,71
municipality,KZN285,,Mthonjaneni,No income,Female,1920
municipality,KZN285,,Mthonjaneni,No income,Male,788
municipality,KZN285,,Mthonjaneni,R 1 - R 4800,Female,764
municipality,KZN285,,Mthonjaneni,R 1 - R 4800,Male,518
municipality,KZN285,,Mthonjaneni,R 1228801 - R 2457600,Female,18
municipality,KZN285,,Mthonjaneni,R 1228801 - R 2457600,Male,10
municipality,KZN285,,Mthonjaneni,R 153601 - R 307200,Female,463
municipality,KZN285,,Mthonjaneni,R 153601 - R 307200,Male,226
municipality,KZN285,,Mthonjaneni,R 19201 - R 38400,Female,4410
municipality,KZN285,,Mthonjaneni,R 19201 - R 38400,Male,2620
municipality,KZN285,,Mthonjaneni,R 307201 - R 614400,Female,278
municipality,KZN285,,Mthonjaneni,R 307201 - R 614400,Male,137
municipality,KZN285,,Mthonjaneni,R 38401 - R 76800,Female,1813
municipality,KZN285,,Mthonjaneni,R 38401 - R 76800,Male,828
municipality,KZN285,,Mthonjaneni,R 4801 - R 9600,Female,1844
municipality,KZN285,,Mthonjaneni,R 4801 - R 9600,Male,1308
municipality,KZN285,,Mthonjaneni,R 614401- R 1228800,Female,42
municipality,KZN285,,Mthonjaneni,R 614401- R 1228800,Male,18
municipality,KZN285,,Mthonjaneni,R 76801 - R 153600,Female,775
municipality,KZN285,,Mthonjaneni,R 76801 - R 153600,Male,386
municipality,KZN285,,Mthonjaneni,R 9601 - R 19200,Female,5262
municipality,KZN285,,Mthonjaneni,R 9601 - R 19200,Male,3278
municipality,KZN285,,Mthonjaneni,R2457601 or more,Female,16
municipality,KZN285,,Mthonjaneni,R2457601 or more,Male,11
municipality,KZN275,,Mtubatuba,No income,Female,2915
municipality,KZN275,,Mtubatuba,No income,Male,4927
municipality,KZN275,,Mtubatuba,R 1 - R 4800,Female,780
municipality,KZN275,,Mtubatuba,R 1 - R 4800,Male,1950
municipality,KZN275,,Mtubatuba,R 1228801 - R 2457600,Female,41
municipality,KZN275,,Mtubatuba,R 1228801 - R 2457600,Male,67
municipality,KZN275,,Mtubatuba,R 153601 - R 307200,Female,843
municipality,KZN275,,Mtubatuba,R 153601 - R 307200,Male,1580
municipality,KZN275,,Mtubatuba,R 19201 - R 38400,Female,3667
municipality,KZN275,,Mtubatuba,R 19201 - R 38400,Male,8194
municipality,KZN275,,Mtubatuba,R 307201 - R 614400,Female,539
municipality,KZN275,,Mtubatuba,R 307201 - R 614400,Male,787
municipality,KZN275,,Mtubatuba,R 38401 - R 76800,Female,2214
municipality,KZN275,,Mtubatuba,R 38401 - R 76800,Male,3991
municipality,KZN275,,Mtubatuba,R 4801 - R 9600,Female,1439
municipality,KZN275,,Mtubatuba,R 4801 - R 9600,Male,3973
municipality,KZN275,,Mtubatuba,R 614401- R 1228800,Female,109
municipality,KZN275,,Mtubatuba,R 614401- R 1228800,Male,148
municipality,KZN275,,Mtubatuba,R 76801 - R 153600,Female,1211
municipality,KZN275,,Mtubatuba,R 76801 - R 153600,Male,2273
municipality,KZN275,,Mtubatuba,R 9601 - R 19200,Female,3288
municipality,KZN275,,Mtubatuba,R 9601 - R 19200,Male,8097
municipality,KZN275,,Mtubatuba,R2457601 or more,Female,26
municipality,KZN275,,Mtubatuba,R2457601 or more,Male,49
municipality,LIM341,,Musina,No income,Female,1946
municipality,LIM341,,Musina,No income,Male,2270
municipality,LIM341,,Musina,R 1 - R 4800,Female,1120
municipality,LIM341,,Musina,R 1 - R 4800,Male,736
municipality,LIM341,,Musina,R 1228801 - R 2457600,Female,14
municipality,LIM341,,Musina,R 1228801 - R 2457600,Male,36
municipality,LIM341,,Musina,R 153601 - R 307200,Female,314
municipality,LIM341,,Musina,R 153601 - R 307200,Male,816
municipality,LIM341,,Musina,R 19201 - R 38400,Female,2380
municipality,LIM341,,Musina,R 19201 - R 38400,Male,3750
municipality,LIM341,,Musina,R 307201 - R 614400,Female,105
municipality,LIM341,,Musina,R 307201 - R 614400,Male,488
municipality,LIM341,,Musina,R 38401 - R 76800,Female,847
municipality,LIM341,,Musina,R 38401 - R 76800,Male,2032
municipality,LIM341,,Musina,R 4801 - R 9600,Female,2542
municipality,LIM341,,Musina,R 4801 - R 9600,Male,1800
municipality,LIM341,,Musina,R 614401- R 1228800,Female,10
municipality,LIM341,,Musina,R 614401- R 1228800,Male,120
municipality,LIM341,,Musina,R 76801 - R 153600,Female,526
