geo_level,geo_code,parent_level,parent_code,version,name,long_name,square_kms
level2,ZA_2_00595,level1,ZA_1_005,2009,eThekwini,eThekwini,2291.31
level2,ZA_2_00637,level1,ZA_1_006,2009,Bojanala,Bojanala,18489.53363
level2,ZA_2_00638,level1,ZA_1_006,2009,Ngaka Modiri Molema,Ngaka Modiri Molema,28440.78668
level2,ZA_2_00639,level1,ZA_1_006,2009,Dr Ruth Segomotsi Mompati,Dr Ruth Segomotsi Mompati,44052.39039
level2,ZA_2_00640,level1,ZA_1_006,2009,Dr Kenneth Kaunda,Dr Kenneth Kaunda,14759.38921
level2,ZA_2_00742,level1,ZA_1_007,2009,Sedibeng,Sedibeng,4206.527791
level2,ZA_2_00748,level1,ZA_1_007,2009,West Rand,West Rand,4120.993004
level2,ZA_2_00797,level1,ZA_1_007,2009,Ekurhuleni,Ekurhuleni,1975.26
level2,ZA_2_00798,level1,ZA_1_007,2009,City of Johannesburg,City of Johannesburg,1644.98
level2,ZA_2_00799,level1,ZA_1_007,2009,City of Tshwane,City of Tshwane,6297.88
level2,ZA_2_00830,level1,ZA_1_008,2009,Gert Sibande,Gert Sibande,32097.27322
level2,ZA_2_00831,level1,ZA_1_008,2009,Nkangala,Nkangala,16899.21865
level2,ZA_2_00832,level1,ZA_1_008,2009,Ehlanzeni,Ehlanzeni,28136.99424
level2,ZA_2_00933,level1,ZA_1_009,2009,Mopani,Mopani,20193.31667
level2,ZA_2_00934,level1,ZA_1_009,2009,Vhembe,Vhembe,25838.91593
level2,ZA_2_00935,level1,ZA_1_009,2009,Capricorn,Capricorn,21905.34653
level2,ZA_2_00936,level1,ZA_1_009,2009,Waterberg,Waterberg,45315.64308
level2,ZA_2_00947,level1,ZA_1_009,2009,Sekhukhune,Sekhukhune,13645.88075
level2,KE_2_027144,level1,KE_1_027,2009,Ainabkoi,Ainabkoi,492.9
level2,KE_2_035190,level1,KE_1_035,2009,Ainamoi,Ainamoi,
level2,KE_2_029152,level1,KE_1_029,2009,Aldai,Aldai,
level2,KE_2_041234,level1,KE_1_041,2009,Alego Usonga,Alego Usonga,
level2,KE_2_044254,level1,KE_1_044,2009,Awendo,Awendo,255.3
level2,KE_2_032174,level1,KE_1_032,2009,Bahati,Bahati,
level2,KE_2_007028,level1,KE_1_007,2009,Balambala,Balambala,3684.1
level2,KE_2_009040,level1,KE_1_009,2009,Banissa,Banissa,3942.7
level2,KE_2_030159,level1,KE_1_030,2009,Baringo Central,Baringo Central,786.5
level2,KE_2_030158,level1,KE_1_030,2009,Baringo North,Baringo North,1629.3
level2,KE_2_030160,level1,KE_1_030,2009,Baringo South,Baringo South,
level2,KE_2_035192,level1,KE_1_035,2009,Belgut,Belgut,264.3
level2,KE_2_045264,level1,KE_1_045,2009,Bobasi,Bobasi,
level2,KE_2_045263,level1,KE_1_045,2009,Bomachoge Borabu,Bomachoge Borabu,
level2,KE_2_045265,level1,KE_1_045,2009,Bomachoge Chache,Bomachoge Chache,
level2,KE_2_036197,level1,KE_1_036,2009,Bomet Central,Bomet Central,286.1
level2,KE_2_036196,level1,KE_1_036,2009,Bomet East,Bomet East,305
level2,KE_2_045261,level1,KE_1_045,2009,Bonchari,Bonchari,
level2,KE_2_041236,level1,KE_1_041,2009,Bondo,Bondo,598.8
level2,KE_2_046273,level1,KE_1_046,2009,Borabu,Borabu,246.9
level2,KE_2_040231,level1,KE_1_040,2009,Budalangi,Budalangi,
level2,KE_2_039219,level1,KE_1_039,2009,Bumula,Bumula,345.2
level2,KE_2_004020,level1,KE_1_004,2009,Bura,Bura,
level2,KE_2_035191,level1,KE_1_035,2009,Buret,Buret,
level2,KE_2_037207,level1,KE_1_037,2009,Butere,Butere,210.1
level2,KE_2_040229,level1,KE_1_040,2009,Butula,Butula,243.6
level2,KE_2_012057,level1,KE_1_012,2009,Buuri,Buuri,
level2,KE_2_012058,level1,KE_1_012,2009,Cental Imenti,Cental Imenti,
level2,KE_2_001001,level1,KE_1_001,2009,Changamwe,Changamwe,17.7
level2,KE_2_036195,level1,KE_1_036,2009,Chepalungu,Chepalungu,460.5
level2,KE_2_026140,level1,KE_1_026,2009,Cherangany,Cherangany,
level2,KE_2_029154,level1,KE_1_029,2009,Chesumei,Chesumei,474.6
level2,KE_2_007030,level1,KE_1_007,2009,Dadaab,Dadaab,6479.8
level2,KE_2_047276,level1,KE_1_047,2009,Dagoretti,Dagoretti,29.1
level2,KE_2_007027,level1,KE_1_007,2009,Dujis,Dujis,
level2,KE_2_030162,level1,KE_1_030,2009,Eldama Ravine,Eldama Ravine,
level2,KE_2_008037,level1,KE_1_008,2009,Eldas,Eldas,4444
level2,KE_2_047284,level1,KE_1_047,2009,Embakasi Central,Embakasi Central,
level2,KE_2_047285,level1,KE_1_047,2009,Embakasi East,Embakasi East,
level2,KE_2_047283,level1,KE_1_047,2009,Embakasi North,Embakasi North,
level2,KE_2_047282,level1,KE_1_047,2009,Embakasi South,Embakasi South,
level2,KE_2_047286,level1,KE_1_047,2009,Embakasi West,Embakasi West,
level2,KE_2_029155,level1,KE_1_029,2009,Emgwen,Emgwen,
level2,KE_2_038215,level1,KE_1_038,2009,Emuhaya,Emuhaya,89
level2,KE_2_033178,level1,KE_1_033,2009,Emurua Dikirr,Emurua Dikirr,
level2,KE_2_026137,level1,KE_1_026,2009,Endebess,Endebess,678.4
level2,KE_2_007031,level1,KE_1_007,2009,Fafi,Fafi,15072.9
level2,KE_2_040230,level1,KE_1_040,2009,Funyula,Funyula,
level2,KE_2_014065,level1,KE_1_014,2009,Gachoka,Gachoka,
level2,KE_2_004019,level1,KE_1_004,2009,Galole,Galole,
level2,KE_2_003015,level1,KE_1_003,2009,Ganze,Ganze,3204.4
level2,KE_2_004018,level1,KE_1_004,2009,Garsen,Garsen,
level2,KE_2_021110,level1,KE_1_021,2009,Gatanga,Gatanga,532.3
level2,KE_2_022112,level1,KE_1_022,2009,Gatundu North,Gatundu North,285.9
level2,KE_2_022111,level1,KE_1_022,2009,Gatundu South,Gatundu South,193.6
level2,KE_2_041235,level1,KE_1_041,2009,Gem,Gem,405.3
level2,KE_2_020101,level1,KE_1_020,2009,Gichugu,Gichugu,
level2,KE_2_032169,level1,KE_1_032,2009,Gilgil,Gilgil,1075.4
level2,KE_2_022116,level1,KE_1_022,2009,Githunguri,Githunguri,174.4
level2,KE_2_038213,level1,KE_1_038,2009,Hamisi,Hamisi,157.2
level2,KE_2_043249,level1,KE_1_043,2009,Homa Bay,Homa Bay,182
level2,KE_2_012052,level1,KE_1_012,2009,Igembe Central,Igembe Central,
level2,KE_2_012053,level1,KE_1_012,2009,Igembe North,Igembe North,
level2,KE_2_012051,level1,KE_1_012,2009,Igembe South,Igembe South,
level2,KE_2_007032,level1,KE_1_007,2009,Ijara,Ijara,2438.9
level2,KE_2_037210,level1,KE_1_037,2009,Ikolomani,Ikolomani,
level2,KE_2_011049,level1,KE_1_011,2009,Isiolo North,Isiolo North,
level2,KE_2_011050,level1,KE_1_011,2009,Isiolo South,Isiolo South,
level2,KE_2_001002,level1,KE_1_001,2009,Jomvu,Jomvu,36.9
level2,KE_2_022113,level1,KE_1_022,2009,Juja,Juja,342
level2,KE_2_022119,level1,KE_1_022,2009,Kabete,Kabete,60.7
level2,KE_2_043246,level1,KE_1_043,2009,Kabondo Kasipul,Kabondo Kasipul,
level2,KE_2_039218,level1,KE_1_039,2009,Kabuchai,Kabuchai,
level2,KE_2_024131,level1,KE_1_024,2009,Kacheliba,Kacheliba,
level2,KE_2_017085,level1,KE_1_017,2009,Kaiti,Kaiti,
level2,KE_2_034184,level1,KE_1_034,2009,Kajiado Central,Kajiado Central,4239.5
level2,KE_2_034186,level1,KE_1_034,2009,Kajiado East,Kajiado East,
level2,KE_2_034183,level1,KE_1_034,2009,Kajiado North,Kajiado North,110.6
level2,KE_2_034187,level1,KE_1_034,2009,Kajiado South,Kajiado South,
level2,KE_2_034185,level1,KE_1_034,2009,Kajiado West,Kajiado West,7862.1
level2,KE_2_003013,level1,KE_1_003,2009,Kaloleni,Kaloleni,706.1
level2,KE_2_047288,level1,KE_1_047,2009,Kamukunji,Kamukunji,10.5
level2,KE_2_021109,level1,KE_1_021,2009,Kandara,Kandara,234.6
level2,KE_2_039220,level1,KE_1_039,2009,Kanduyi,Kanduyi,
level2,KE_2_021104,level1,KE_1_021,2009,Kangema,Kangema,173.7
level2,KE_2_016077,level1,KE_1_016,2009,Kangundo,Kangundo,172.7
level2,KE_2_024129,level1,KE_1_024,2009,Kapenguria,Kapenguria,
level2,KE_2_027145,level1,KE_1_027,2009,Kapseret,Kapseret,299.3
level2,KE_2_043247,level1,KE_1_043,2009,Karachuonyo,Karachuonyo,
level2,KE_2_047280,level1,KE_1_047,2009,Kasarani,Kasarani,86.2
level2,KE_2_043245,level1,KE_1_043,2009,Kasipul,Kasipul,
level2,KE_2_016079,level1,KE_1_016,2009,Kathiani,Kathiani,205.6
level2,KE_2_028149,level1,KE_1_028,2009,Keiyo North,Keiyo North,543.2
level2,KE_2_028150,level1,KE_1_028,2009,Keiyo South,Keiyo South,897.8
level2,KE_2_027146,level1,KE_1_027,2009,Kesses,Kesses,731
level2,KE_2_037208,level1,KE_1_037,2009,Khwisero,Khwisero,145.6
level2,KE_2_022118,level1,KE_1_022,2009,Kiambaa,Kiambaa,91.1
level2,KE_2_022117,level1,KE_1_022,2009,Kiambu,Kiambu,98.3
level2,KE_2_047278,level1,KE_1_047,2009,Kibra,Kibra,12.1
level2,KE_2_017088,level1,KE_1_017,2009,Kibwezi East,Kibwezi East,
level2,KE_2_017087,level1,KE_1_017,2009,Kibwezi West,Kibwezi West,
level2,KE_2_019095,level1,KE_1_019,2009,Kieni,Kieni,
level2,KE_2_021107,level1,KE_1_021,2009,Kigumo,Kigumo,244.2
level2,KE_2_021106,level1,KE_1_021,2009,Kiharu,Kiharu,
level2,KE_2_022120,level1,KE_1_022,2009,Kikuyu,Kikuyu,172.9
level2,KE_2_033177,level1,KE_1_033,2009,Kilgoris,Kilgoris,
level2,KE_2_003011,level1,KE_1_003,2009,Kilifi North,Kilifi North,264.4
level2,KE_2_003012,level1,KE_1_003,2009,Kilifi South,Kilifi South,290.5
level2,KE_2_047275,level1,KE_1_047,2009,Kilimani,Kilimani,
level2,KE_2_017084,level1,KE_1_017,2009,Kilome,Kilome,
level2,KE_2_039223,level1,KE_1_039,2009,Kimilili,Kimilili,
level2,KE_2_026139,level1,KE_1_026,2009,Kiminini,Kiminini,366.9
level2,KE_2_002010,level1,KE_1_002,2009,Kinango,Kinango,1614
level2,KE_2_018089,level1,KE_1_018,2009,Kinangop,Kinangop,293.6
level2,KE_2_018090,level1,KE_1_018,2009,Kipipiri,Kipipiri,456.3
level2,KE_2_035188,level1,KE_1_035,2009,Kipkelion East,Kipkelion East,
level2,KE_2_035189,level1,KE_1_035,2009,Kipkelion West,Kipkelion West,
level2,KE_2_020103,level1,KE_1_020,2009,Kirinyaga Central,Kirinyaga Central,153.3
level2,KE_2_001003,level1,KE_1_001,2009,Kisauni,Kisauni,87.7
level2,KE_2_042240,level1,KE_1_042,2009,Kisumu Central,Kisumu Central,36.8
level2,KE_2_042238,level1,KE_1_042,2009,Kisumu East,Kisumu East,141.6
level2,KE_2_042239,level1,KE_1_042,2009,Kisumu West,Kisumu West,209
level2,KE_2_015072,level1,KE_1_015,2009,Kitui Central,Kitui Central,421.8
level2,KE_2_015073,level1,KE_1_015,2009,Kitui East,Kitui East,
level2,KE_2_015071,level1,KE_1_015,2009,Kitui Rural,Kitui Rural,
level2,KE_2_015074,level1,KE_1_015,2009,Kitui South,Kitui South,
level2,KE_2_015070,level1,KE_1_015,2009,Kitui West,Kitui West,416.4
level2,KE_2_045268,level1,KE_1_045,2009,Kitutu Chache North,Kitutu Chache North,
level2,KE_2_045269,level1,KE_1_045,2009,Kitutu Chache South,Kitutu Chache South,
level2,KE_2_046270,level1,KE_1_046,2009,Kitutu Masaba,Kitutu Masaba,
level2,KE_2_036198,level1,KE_1_036,2009,Konoin,Konoin,392.5
level2,KE_2_032171,level1,KE_1_032,2009,Kuresoi North,Kuresoi North,618.1
level2,KE_2_032170,level1,KE_1_032,2009,Kuresoi South,Kuresoi South,548.2
level2,KE_2_044260,level1,KE_1_044,2009,Kuria East,Kuria East,187.6
level2,KE_2_044259,level1,KE_1_044,2009,Kuria West,Kuria West,395.7
level2,KE_2_026136,level1,KE_1_026,2009,Kwanza,Kwanza,465.3
level2,KE_2_009044,level1,KE_1_009,2009,Lafey,Lafey,3846.3
level2,KE_2_007029,level1,KE_1_007,2009,Lagdera,Lagdera,6096.4
level2,KE_2_031164,level1,KE_1_031,2009,Laikipia East,Laikipia East,1539
level2,KE_2_031165,level1,KE_1_031,2009,Laikipia North,Laikipia North,2575
level2,KE_2_031163,level1,KE_1_031,2009,Laikipia West,Laikipia West,3372.2
level2,KE_2_010048,level1,KE_1_010,2009,Laisamis,Laisamis,
level2,KE_2_005021,level1,KE_1_005,2009,Lamu East,Lamu East,2336.7
level2,KE_2_005022,level1,KE_1_005,2009,Lamu West,Lamu West,3916.6
level2,KE_2_047277,level1,KE_1_047,2009,Langata,Langata,
level2,KE_2_022122,level1,KE_1_022,2009,Lari,Lari,432.3
level2,KE_2_001005,level1,KE_1_001,2009,Likoni,Likoni,40.5
level2,KE_2_037200,level1,KE_1_037,2009,Likuyani,Likuyani,316.1
level2,KE_2_022121,level1,KE_1_022,2009,Limuru,Limuru,285.1
level2,KE_2_023126,level1,KE_1_023,2009,Loima,Loima,9113.3
level2,KE_2_038214,level1,KE_1_038,2009,Luanda,Luanda,84.3
level2,KE_2_037199,level1,KE_1_037,2009,Lugari,Lugari,254.3
level2,KE_2_002008,level1,KE_1_002,2009,Lunga Lunga,Lunga Lunga,
level2,KE_2_037202,level1,KE_1_037,2009,Lurambi,Lurambi,
level2,KE_2_013061,level1,KE_1_013,2009,Maara,Maara,265.1
level2,KE_2_016081,level1,KE_1_016,2009,Machakos Town,Machakos Town,
level2,KE_2_003017,level1,KE_1_003,2009,Magarini,Magarini,5229.4
level2,KE_2_047287,level1,KE_1_047,2009,Makadara,Makadara,11.7
level2,KE_2_017086,level1,KE_1_017,2009,Makueni,Makueni,609.3
level2,KE_2_037201,level1,KE_1_037,2009,Malava,Malava,
level2,KE_2_003016,level1,KE_1_003,2009,Malindi,Malindi,2263.3
level2,KE_2_009043,level1,KE_1_009,2009,Mandera East,Mandera East,
level2,KE_2_009041,level1,KE_1_009,2009,Mandera North,Mandera North,5087.3
level2,KE_2_009042,level1,KE_1_009,2009,Mandera South,Mandera South,
level2,KE_2_009039,level1,KE_1_009,2009,Mandera West,Mandera West,
level2,KE_2_014063,level1,KE_1_014,2009,Manyatta,Manyatta,
level2,KE_2_021108,level1,KE_1_021,2009,Maragwa,Maragwa,
level2,KE_2_028147,level1,KE_1_028,2009,Marakwet East,Marakwet East,
level2,KE_2_028148,level1,KE_1_028,2009,Marakwet West,Marakwet West,
level2,KE_2_016075,level1,KE_1_016,2009,Masinga,Masinga,
level2,KE_2_040228,level1,KE_1_040,2009,Matayos,Matayos,
level2,KE_2_047290,level1,KE_1_047,2009,Mathare,Mathare,3
level2,KE_2_021105,level1,KE_1_021,2009,Mathioya,Mathioya,177.5
level2,KE_2_019096,level1,KE_1_019,2009,Mathira,Mathira,
level2,KE_2_002009,level1,KE_1_002,2009,Matuga,Matuga,1032.4
level2,KE_2_037206,level1,KE_1_037,2009,Matungu,Matungu,279.1
level2,KE_2_016078,level1,KE_1_016,2009,Matungulu,Matungulu,581.4
level2,KE_2_016080,level1,KE_1_016,2009,Mavoko,Mavoko,
level2,KE_2_017083,level1,KE_1_017,2009,Mbooni,Mbooni,
level2,KE_2_030161,level1,KE_1_030,2009,Mogotio,Mogotio,1375.3
level2,KE_2_027143,level1,KE_1_027,2009,Moiben,Moiben,769.8
level2,KE_2_032166,level1,KE_1_032,2009,Molo,Molo,483.2
level2,KE_2_029156,level1,KE_1_029,2009,Mosop,Mosop,
level2,KE_2_010045,level1,KE_1_010,2009,Moyale,Moyale,3395.5
level2,KE_2_002007,level1,KE_1_002,2009,Msambweni,Msambweni,
level2,KE_2_039216,level1,KE_1_039,2009,Mt. Elgon,Mt. Elgon,126.5
level2,KE_2_042243,level1,KE_1_042,2009,Muhoroni,Muhoroni,657.5
level2,KE_2_019098,level1,KE_1_019,2009,Mukurweni,Mukurweni,
level2,KE_2_037205,level1,KE_1_037,2009,Mumias East,Mumias East,
level2,KE_2_037204,level1,KE_1_037,2009,Mumias West,Mumias West,
level2,KE_2_001006,level1,KE_1_001,2009,Mvita,Mvita,14.6
level2,KE_2_016082,level1,KE_1_016,2009,Mwala,Mwala,1020.3
level2,KE_2_006025,level1,KE_1_006,2009,Mwatate,Mwatate,2722.6
level2,KE_2_020100,level1,KE_1_020,2009,Mwea,Mwea,
level2,KE_2_015069,level1,KE_1_015,2009,Mwingi East,Mwingi East,
level2,KE_2_015067,level1,KE_1_015,2009,Mwingi North,Mwingi North,
level2,KE_2_015068,level1,KE_1_015,2009,Mwingi West,Mwingi West,
level2,KE_2_032168,level1,KE_1_032,2009,Naivasha,Naivasha,1958.4
level2,KE_2_032176,level1,KE_1_032,2009,Nakuru Town East,Nakuru Town East,
level2,KE_2_032175,level1,KE_1_032,2009,Nakuru Town West,Nakuru Town West,
level2,KE_2_040227,level1,KE_1_040,2009,Nambale,Nambale,238.1
level2,KE_2_029153,level1,KE_1_029,2009,Nandi Hills,Nandi Hills,
level2,KE_2_033180,level1,KE_1_033,2009,Narok East,Narok East,2042
level2,KE_2_033179,level1,KE_1_033,2009,Narok North,Narok North,2159.4
level2,KE_2_033181,level1,KE_1_033,2009,Narok South,Narok South,4577.3
level2,KE_2_033182,level1,KE_1_033,2009,Narok West,Narok West,5563
level2,KE_2_037203,level1,KE_1_037,2009,Navakholo,Navakholo,259.3
level2,KE_2_018093,level1,KE_1_018,2009,Ndaragwa,Ndaragwa,
level2,KE_2_043250,level1,KE_1_043,2009,Ndhiwa,Ndhiwa,713.5
level2,KE_2_020102,level1,KE_1_020,2009,Ndia,Ndia,
level2,KE_2_013060,level1,KE_1_013,2009,Nithi,Nithi,
level2,KE_2_032167,level1,KE_1_032,2009,Njoro,Njoro,699.5
level2,KE_2_010046,level1,KE_1_010,2009,North Horr,North Horr,19336.7
level2,KE_2_012056,level1,KE_1_012,2009,North Imenti,North Imenti,
level2,KE_2_046272,level1,KE_1_046,2009,North Mugirango,North Mugirango,
level2,KE_2_042244,level1,KE_1_042,2009,Nyakach,Nyakach,326.7
level2,KE_2_001004,level1,KE_1_001,2009,Nyali,Nyali,22.5
level2,KE_2_042242,level1,KE_1_042,2009,Nyando,Nyando,446.1
level2,KE_2_045267,level1,KE_1_045,2009,Nyaribari Chache,Nyaribari Chache,
level2,KE_2_045266,level1,KE_1_045,2009,Nyaribari Masaba,Nyaribari Masaba,
level2,KE_2_044258,level1,KE_1_044,2009,Nyatike,Nyatike,676.9
level2,KE_2_019099,level1,KE_1_019,2009,Nyeri Town,Nyeri Town,
level2,KE_2_018092,level1,KE_1_018,2009,Ol Jorok,Ol Jorok,
level2,KE_2_018091,level1,KE_1_018,2009,Ol Kalou,Ol Kalou,
level2,KE_2_019097,level1,KE_1_019,2009,Othaya,Othaya,
level2,KE_2_024132,level1,KE_1_024,2009,Pokot South,Pokot South,536.7
level2,KE_2_003014,level1,KE_1_003,2009,Rabai,Rabai,207.8
level2,KE_2_043248,level1,KE_1_043,2009,Rangwe,Rangwe,274.1
level2,KE_2_041237,level1,KE_1_041,2009,Rarieda,Rarieda,402.4
level2,KE_2_032173,level1,KE_1_032,2009,Rongai,Rongai,988.1
level2,KE_2_044253,level1,KE_1_044,2009,Rongo,Rongo,213.4
level2,KE_2_047279,level1,KE_1_047,2009,Roysambu,Roysambu,
level2,KE_2_047281,level1,KE_1_047,2009,Ruaraka,Ruaraka,
level2,KE_2_022115,level1,KE_1_022,2009,Ruiru,Ruiru,201.1
level2,KE_2_014064,level1,KE_1_014,2009,Runyenjes,Runyenjes,
level2,KE_2_038212,level1,KE_1_038,2009,Sabatia,Sabatia,111.4
level2,KE_2_026138,level1,KE_1_026,2009,Saboti,Saboti,
level2,KE_2_010047,level1,KE_1_010,2009,Saku,Saku,
level2,KE_2_025135,level1,KE_1_025,2009,Samburu East,Samburu East,1015.9
level2,KE_2_025134,level1,KE_1_025,2009,Samburu North,Samburu North,7374.8
level2,KE_2_025133,level1,KE_1_025,2009,Samburu West,Samburu West,
level2,KE_2_042241,level1,KE_1_042,2009,Seme,Seme,267.7
level2,KE_2_037209,level1,KE_1_037,2009,Shinyalu,Shinyalu,
level2,KE_2_014066,level1,KE_1_014,2009,Siakago,Siakago,
level2,KE_2_024130,level1,KE_1_024,2009,Sigor,Sigor,
level2,KE_2_035193,level1,KE_1_035,2009,Sigowet/Soin,Sigowet/Soin,
level2,KE_2_039217,level1,KE_1_039,2009,Sirisia,Sirisia,
level2,KE_2_036194,level1,KE_1_036,2009,Sotik,Sotik,544.3
level2,KE_2_012059,level1,KE_1_012,2009,South Imenti,South Imenti,
level2,KE_2_045262,level1,KE_1_045,2009,South Mugirango,South Mugirango,
level2,KE_2_027141,level1,KE_1_027,2009,Soy,Soy,667.6
level2,KE_2_047289,level1,KE_1_047,2009,Starehe,Starehe,20.6
level2,KE_2_043251,level1,KE_1_043,2009,Suba North,Suba North,406.3
level2,KE_2_043252,level1,KE_1_043,2009,Suba South,Suba South,634.1
level2,KE_2_032172,level1,KE_1_032,2009,Subukia,Subukia,401.5
level2,KE_2_044255,level1,KE_1_044,2009,Suna East,Suna East,205.1
level2,KE_2_044256,level1,KE_1_044,2009,Suna West,Suna West,287.5
level2,KE_2_008035,level1,KE_1_008,2009,Tarbaj,Tarbaj,9650.9
level2,KE_2_006023,level1,KE_1_006,2009,Taveta,Taveta,6398.7
level2,KE_2_040225,level1,KE_1_040,2009,Teso North,Teso North,261
level2,KE_2_040226,level1,KE_1_040,2009,Teso South,Teso South,302.9
level2,KE_2_019094,level1,KE_1_019,2009,Tetu,Tetu,216.5
level2,KE_2_013062,level1,KE_1_013,2009,Tharaka,Tharaka,
level2,KE_2_022114,level1,KE_1_022,2009,Thika Town,Thika Town,
level2,KE_2_030157,level1,KE_1_030,2009,Tiaty,Tiaty,
level2,KE_2_012055,level1,KE_1_012,2009,Tigania East,Tigania East,507.9
level2,KE_2_012054,level1,KE_1_012,2009,Tigania West,Tigania West,398.6
level2,KE_2_029151,level1,KE_1_029,2009,Tinderet,Tinderet,557.1
level2,KE_2_039224,level1,KE_1_039,2009,Tongaren,Tongaren,185.3
level2,KE_2_027142,level1,KE_1_027,2009,Turbo,Turbo,431.4
level2,KE_2_023125,level1,KE_1_023,2009,Turkana Central,Turkana Central,6415.2
level2,KE_2_023128,level1,KE_1_023,2009,Turkana East,Turkana East,11395.6
level2,KE_2_023123,level1,KE_1_023,2009,Turkana North,Turkana North,7012.2
level2,KE_2_023127,level1,KE_1_023,2009,Turkana South,Turkana South,7051.5
level2,KE_2_023124,level1,KE_1_023,2009,Turkana West,Turkana West,16778.9
level2,KE_2_041232,level1,KE_1_041,2009,Ugenya,Ugenya,323.5
level2,KE_2_041233,level1,KE_1_041,2009,Ugunja,Ugunja,201
level2,KE_2_044257,level1,KE_1_044,2009,Uriri,Uriri,392.1
level2,KE_2_038211,level1,KE_1_038,2009,Vihiga,Vihiga,90.1
level2,KE_2_006026,level1,KE_1_006,2009,Voi,Voi,7552.8
level2,KE_2_008034,level1,KE_1_008,2009,Wajir East,Wajir East,4055.1
level2,KE_2_008033,level1,KE_1_008,2009,Wajir North,Wajir North,4042.9
level2,KE_2_008038,level1,KE_1_008,2009,Wajir South,Wajir South,1732.6
level2,KE_2_008036,level1,KE_1_008,2009,Wajir West,Wajir West,9042.3
level2,KE_2_039221,level1,KE_1_039,2009,Webuye East,Webuye East,
level2,KE_2_039222,level1,KE_1_039,2009,Webuye West,Webuye West,238.9
level2,KE_2_046271,level1,KE_1_046,2009,West Mugirango,West Mugirango,
level2,KE_2_047274,level1,KE_1_047,2009,Westlands,Westlands,97.5
level2,KE_2_006024,level1,KE_1_006,2009,Wundanyi,Wundanyi,
level2,KE_2_016076,level1,KE_1_016,2009,Yatta,Yatta,1062.4
level1,MA_1_001,country,MA,2009,Chaouia - Ouardigha,Chaouia - Ouardigha,
level1,MA_1_002,country,MA,2009,Doukkala - Abda,Doukkala - Abda,
level1,MA_1_003,country,MA,2009,Fès - Boulemane,Fès - Boulemane,
level1,MA_1_004,country,MA,2009,Gharb - Chrarda - Béni Hssen,Gharb - Chrarda - Béni Hssen,
level1,MA_1_005,country,MA,2009,Grand Casablanca,Grand Casablanca,
level1,MA_1_006,country,MA,2009,Guelmim - Es-Semara,Guelmim - Es-Semara,
level1,MA_1_007,country,MA,2009,Laâyoune - Boujdour - Sakia El Hamra,Laâyoune - Boujdour - Sakia El Hamra,
level1,MA_1_008,country,MA,2009,Marrakech - Tensift - Al Haouz,Marrakech - Tensift - Al Haouz,
level1,MA_1_009,country,MA,2009,Meknès - Tafilalet,Meknès - Tafilalet,
level1,MA_1_010,country,MA,2009,Oriental,Oriental,
level1,MA_1_011,country,MA,2009,Rabat - Salé - Zemmour - Zaer,Rabat - Salé - Zemmour - Zaer,
level1,MA_1_012,country,MA,2009,Souss - Massa - Draâ,Souss - Massa - Draâ,
level1,MA_1_013,country,MA,2009,Tadla - Azilal,Tadla - Azilal,
level1,MA_1_014,country,MA,2009,Tanger - Tétouan,Tanger - Tétouan,
level1,MA_1_015,country,MA,2009,Taza - Al Hoceima - Taounate,Taza - Al Hoceima - Taounate,
level2,MA_2_0001,level1,MA_1_001,2009,Ben Slimane,Ben Slimane,
level2,MA_2_0002,level1,MA_1_001,2009,Khouribga,Khouribga,
level2,MA_2_0003,level1,MA_1_001,2009,Settat,Settat,
level2,MA_2_0004,level1,MA_1_002,2009,El Jadida,El Jadida,
level2,MA_2_0005,level1,MA_1_002,2009,Safi,Safi,
level2,MA_2_0006,level1,MA_1_003,2009,Boulemane,Boulemane,
level2,MA_2_0007,level1,MA_1_003,2009,Fès,Fès,
level2,MA_2_0008,level1,MA_1_003,2009,Sefrou,Sefrou,
level2,MA_2_0009,level1,MA_1_003,2009,Zouagha-Moulay Yacoub,Zouagha-Moulay Yacoub,
level2,MA_2_0010,level1,MA_1_004,2009,Kénitra,Kénitra,
level2,MA_2_0011,level1,MA_1_004,2009,Sidi Kacem,Sidi Kacem,
level2,MA_2_0012,level1,MA_1_005,2009,Casablanca,Casablanca,
level2,MA_2_0013,level1,MA_1_005,2009,Mohammedia,Mohammedia,
level2,MA_2_0014,level1,MA_1_006,2009,Assa-Zag,Assa-Zag,
level2,MA_2_0015,level1,MA_1_006,2009,Guelmim,Guelmim,
level2,MA_2_0016,level1,MA_1_006,2009,Tan-Tan,Tan-Tan,
level2,MA_2_0017,level1,MA_1_006,2009,Tata,Tata,
level2,MA_2_0018,level1,MA_1_007,2009,Laâyoune,Laâyoune,
level2,MA_2_0019,level1,MA_1_008,2009,Al Haouz,Al Haouz,
level2,MA_2_0020,level1,MA_1_008,2009,Chichaoua,Chichaoua,
level2,MA_2_0021,level1,MA_1_008,2009,El Kelaâ des Sraghna,El Kelaâ des Sraghna,
level2,MA_2_0022,level1,MA_1_008,2009,Essaouira,Essaouira,
level2,MA_2_0023,level1,MA_1_008,2009,Marrakech,Marrakech,
level2,MA_2_0024,level1,MA_1_009,2009,El Hajeb,El Hajeb,
level2,MA_2_0025,level1,MA_1_009,2009,Errachidia,Errachidia,
level2,MA_2_0026,level1,MA_1_009,2009,Ifrane,Ifrane,
level2,MA_2_0027,level1,MA_1_009,2009,Khénifra,Khénifra,
