id,geo_level,geo_code,parent_level,parent_code,version,name,long_name,square_kms
1,continent,AFR,,,2009,Africa,Africa,
2,country,NG,continent,AFR,2009,Nigeria,Nigeria,923768
3,country,SN,continent,AFR,2009,Senegal,Senegal,196712
4,country,TZ,continent,AFR,2009,Tanzania,Tanzania,945087
5,level1,NG_1_006,country,NG,2009,Bayelsa,Bayelsa,10773
6,level1,NG_1_007,country,NG,2009,Benue,Benue,34059
7,level1,NG_1_008,country,NG,2009,Borno,Borno,70898
8,level1,NG_1_009,country,NG,2009,Cross River,Cross River,20156
9,level1,NG_1_010,country,NG,2009,Delta,Delta,17698
10,level1,NG_1_011,country,NG,2009,Ebonyi,Ebonyi,5670
11,level1,NG_1_012,country,NG,2009,Edo,Edo,17802
12,level1,NG_1_013,country,NG,2009,Ekiti,Ekiti,6353
13,level1,NG_1_014,country,NG,2009,Enugu,Enugu,7161
14,level1,NG_1_015,country,NG,2009,Federal Capital Territory,Federal Capital Territory,7315
15,level1,NG_1_016,country,NG,2009,Gombe,Gombe,18768
16,level1,NG_1_017,country,NG,2009,Imo,Imo,5530
17,level1,NG_1_018,country,NG,2009,Jigawa,Jigawa,23154
18,level1,NG_1_019,country,NG,2009,Kaduna,Kaduna,46053
19,level1,NG_1_020,country,NG,2009,Kano,Kano,20131
20,level1,NG_1_021,country,NG,2009,Katsina,Katsina,24192
21,level1,NG_1_022,country,NG,2009,Kebbi,Kebbi,36800
22,level1,NG_1_023,country,NG,2009,Kogi,Kogi,29833
23,level1,NG_1_024,country,NG,2009,Kwara,Kwara,36825
24,level1,NG_1_025,country,NG,2009,Lagos,Lagos,3345
25,level1,NG_1_026,country,NG,2009,Nasarawa,Nasarawa,27117
26,level1,NG_1_027,country,NG,2009,Niger,Niger,76363
27,level1,NG_1_028,country,NG,2009,Ogun,Ogun,16762
28,level1,NG_1_029,country,NG,2009,Ondo,Ondo,15500
29,level1,NG_1_030,country,NG,2009,Osun,Osun,9251
30,level1,NG_1_031,country,NG,2009,Oyo,Oyo,28454
31,level1,NG_1_032,country,NG,2009,Plateau,Plateau,30913
32,level1,NG_1_033,country,NG,2009,Rivers,Rivers,11077
33,level1,NG_1_034,country,NG,2009,Sokoto,Sokoto,25973
34,level1,NG_1_035,country,NG,2009,Taraba,Taraba,54473
35,level1,NG_1_036,country,NG,2009,Yobe,Yobe,45502
36,level1,NG_1_037,country,NG,2009,Zamfara,Zamfara,39762
37,level1,SN_1_001,country,SN,2009,Dakar,Dakar,547
38,level1,SN_1_002,country,SN,2009,Diourbel,Diourbel,4824
39,level1,SN_1_003,country,SN,2009,Fatick,Fatick,6849
40,level1,SN_1_004,country,SN,2009,Kaffrine,Kaffrine,11262
41,level1,SN_1_005,country,SN,2009,Kaolack,Kaolack,5357
42,level1,SN_1_006,country,SN,2009,Kedougou,Kedougou,16800
43,level1,SN_1_007,country,SN,2009,Kolda,Kolda,13771
44,level1,SN_1_008,country,SN,2009,Louga,Louga,24889
45,level1,SN_1_009,country,SN,2009,Matam,Matam,29445
46,level1,SN_1_010,country,SN,2009,Saint Louis,Saint Louis,19241
47,level1,SN_1_011,country,SN,2009,Sedhiou,Sedhiou,7341
48,level1,SN_1_012,country,SN,2009,Tambacounda,Tambacounda,42364
49,level1,SN_1_013,country,SN,2009,Thies,Thies,6670
50,level1,SN_1_014,country,SN,2009,Ziguinchor,Ziguinchor,7352
51,level1,TZ_1_022,country,TZ,2009,Pwani,Pwani,32407
52,level1,TZ_1_026,country,TZ,2009,Simiyu,Simiyu,2380
53,level1,TZ_1_004,country,TZ,2009,Geita,Geita,20054
54,level1,TZ_1_027,country,TZ,2009,Singida,Singida,49437
55,level1,TZ_1_005,country,TZ,2009,Iringa,Iringa,58936
56,level1,TZ_1_023,country,TZ,2009,Rukwa,Rukwa,75240
57,level1,TZ_1_006,country,TZ,2009,Kagera,Kagera,39627
58,level1,TZ_1_010,country,TZ,2009,Kigoma,Kigoma,45066
59,level1,TZ_1_014,country,TZ,2009,Lindi,Lindi,67000
60,level1,TZ_1_002,country,TZ,2009,Dar es salaam,Dar es salaam,1393
61,level1,TZ_1_003,country,TZ,2009,Dodoma,Dodoma,41311
62,level1,TZ_1_028,country,TZ,2009,Tanga,Tanga,27348
63,level1,TZ_1_019,country,TZ,2009,Mtwara,Mtwara,16707
64,level1,TZ_1_021,country,TZ,2009,Njombe,Njombe,21347
65,level1,TZ_1_029,country,TZ,2009,Tabora,Tabora,76151
66,level1,TZ_1_011,country,TZ,2009,Kilimanjaro,Kilimanjaro,13209
67,level1,TZ_1_025,country,TZ,2009,Shinyanga,Shinyanga,40781
68,level1,TZ_1_016,country,TZ,2009,Mara,Mara,31150
69,level1,TZ_1_024,country,TZ,2009,Ruvuma,Ruvuma,66477
70,level1,TZ_1_020,country,TZ,2009,Mwanza,Mwanza,35187
71,level1,TZ_1_017,country,TZ,2009,Mbeya,Mbeya,62420
72,level1,TZ_1_001,country,TZ,2009,Arusha,Arusha,34516
73,level1,TZ_1_018,country,TZ,2009,Morogoro,Morogoro,73139
74,level1,TZ_1_009,country,TZ,2009,Katavi,Katavi,45843
75,level1,TZ_1_015,country,TZ,2009,Manyara,Manyara,47913
76,level1,TZ_1_012,country,TZ,2009,Kusini Pemba,Kusini Pemba,332
77,level1,TZ_1_008,country,TZ,2009,Kaskazini Unguja,Kaskazini Unguja,470
78,level1,TZ_1_013,country,TZ,2009,Kusini Unguja,Kusini Unguja,854
79,level1,TZ_1_030,country,TZ,2009,Mjini Magharibi,Mjini Magharibi,230
80,level1,TZ_1_007,country,TZ,2009,Kaskazini Pemba,Kaskazini Pemba,574
81,level1,NG_1_001,country,NG,2009,Abia,Abia,6320
82,level1,NG_1_002,country,NG,2009,Adamawa,Adamawa,36917
83,level1,NG_1_003,country,NG,2009,Akwa Ibom,Akwa Ibom,7081
84,level1,NG_1_004,country,NG,2009,Anambra,Anambra,4844
85,level1,NG_1_005,country,NG,2009,Bauchi,Bauchi,45837
86,level1,KE_1_020,country,KE,2009,Kirinyaga,Kirinyaga,1478.3
87,level1,KE_1_021,country,KE,2009,'Murang''a','Murang''a',2524.2
88,level1,KE_1_018,country,KE,2009,Nyandarua,Nyandarua,3285.7
89,level1,KE_1_019,country,KE,2009,Nyeri,Nyeri,3325
90,level1,KE_1_024,country,KE,2009,West Pokot,West Pokot,9123.2
91,level1,KE_1_025,country,KE,2009,Samburu,Samburu,21065.1
92,level1,KE_1_022,country,KE,2009,Kiambu,Kiambu,2538.6
93,level1,KE_1_023,country,KE,2009,Turkana,Turkana,68232.9
94,level1,KE_1_028,country,KE,2009,Elgeyo-Marakwet,Elgeyo-Marakwet,3032
95,level1,KE_1_029,country,KE,2009,Nandi,Nandi,2855.8
96,level1,KE_1_026,country,KE,2009,Trans-Nzoia,Trans-Nzoia,2495.2
97,level1,KE_1_027,country,KE,2009,Uasin Gishu,Uasin Gishu,3392.2
98,level1,KE_1_032,country,KE,2009,Nakuru,Nakuru,7462.4
99,level1,KE_1_033,country,KE,2009,Narok,Narok,17950.3
100,level1,KE_1_030,country,KE,2009,Baringo,Baringo,10976.4
101,level1,KE_1_031,country,KE,2009,Laikipia,Laikipia,9532.2
102,level1,KE_1_036,country,KE,2009,Bomet,Bomet,2530.9
103,level1,KE_1_037,country,KE,2009,Kakamega,Kakamega,3020
104,level1,KE_1_034,country,KE,2009,Kajiado,Kajiado,21871.1
105,level1,KE_1_035,country,KE,2009,Kericho,Kericho,2436.1
106,level1,KE_1_040,country,KE,2009,Busia,Busia,1696.3
107,level1,KE_1_041,country,KE,2009,Siaya,Siaya,2529.8
108,level1,KE_1_038,country,KE,2009,Vihiga,Vihiga,563.8
109,level1,KE_1_039,country,KE,2009,Bungoma,Bungoma,3023.9
110,level1,KE_1_044,country,KE,2009,Migori,Migori,2613.5
111,level1,KE_1_045,country,KE,2009,Kisii,Kisii,1323
112,level1,KE_1_042,country,KE,2009,Kisumu,Kisumu,2085.4
113,level1,KE_1_043,country,KE,2009,Homa Bay,Homa Bay,3152.5
114,level1,KE_1_046,country,KE,2009,Nyamira,Nyamira,897.3
115,level1,KE_1_047,country,KE,2009,Nairobi,Nairobi,703.9
116,country,KE,continent,AFR,2009,Kenya,Kenya,580876.3
117,level1,KE_1_001,country,KE,2009,Mombasa,Mombasa,219.9
118,level1,KE_1_004,country,KE,2009,Tana River,Tana River,37950.5
119,level1,KE_1_005,country,KE,2009,Lamu,Lamu,6253.3
120,level1,KE_1_002,country,KE,2009,Kwale,Kwale,8267.1
121,level1,KE_1_003,country,KE,2009,Kilifi,Kilifi,12539.7
122,level1,KE_1_008,country,KE,2009,Wajir,Wajir,56773.1
123,level1,KE_1_009,country,KE,2009,Mandera,Mandera,25939.8
124,level1,KE_1_006,country,KE,2009,Taita Taveta,Taita Taveta,17152
125,level1,KE_1_007,country,KE,2009,Garissa,Garissa,44736
126,level1,KE_1_012,country,KE,2009,Meru,Meru,7006.3
127,level1,KE_1_013,country,KE,2009,Tharaka-Nithi,Tharaka-Nithi,2564.4
128,level1,KE_1_010,country,KE,2009,Marsabit,Marsabit,70944.1
129,level1,KE_1_011,country,KE,2009,Isiolo,Isiolo,25350.6
130,level1,KE_1_016,country,KE,2009,Machakos,Machakos,6042.7
131,level1,KE_1_017,country,KE,2009,Makueni,Makueni,8169.8
132,level1,KE_1_014,country,KE,2009,Embu,Embu,2820.7
133,level1,KE_1_015,country,KE,2009,Kitui,Kitui,30429.5
134,country,ET,continent,AFR,2009,Ethiopia,Ethiopia,1104000
135,level1,ET_1_001,country,ET,2009,Addis Ababa,Addis Ababa,526.99
136,level1,ET_1_002,country,ET,2009,Afar,Afar,72052.78
137,level1,ET_1_003,country,ET,2009,Amhara,Amhara,154708.96
138,level1,ET_1_004,country,ET,2009,Beneshangul Gumuz,Beneshangul Gumuz,50698.68
139,level1,ET_1_005,country,ET,2009,Dire Dawa,Dire Dawa,1558.61
140,level1,ET_1_006,country,ET,2009,Gambella,Gambella,29782.82
141,level1,ET_1_007,country,ET,2009,Harar,Harar,333.94
142,level1,ET_1_008,country,ET,2009,Oromiya,Oromiya,284537.84
143,level1,ET_1_009,country,ET,2009,SNNPR,SNNPR,105476
144,level1,ET_1_010,country,ET,2009,Somali,Somali,279252
145,level1,ET_1_011,country,ET,2009,Tigray,Tigray,84722
146,country,ZA,continent,AFR,2009,South Africa,South Africa,1221037
147,level1,ZA_1_005,country,ZA,2009,KwaZulu-Natal,KwaZulu-Natal,94361
148,level1,ZA_1_004,country,ZA,2009,Free State,KwaZulu-Natal,129825
149,level1,ZA_1_002,country,ZA,2009,Eastern Cape,KwaZulu-Natal,168966
150,level1,ZA_1_008,country,ZA,2009,Mpumalanga,KwaZulu-Natal,76495
151,level1,ZA_1_009,country,ZA,2009,Limpopo,KwaZulu-Natal,125754
152,level1,ZA_1_003,country,ZA,2009,Northern Cape,KwaZulu-Natal,372889
153,level1,ZA_1_006,country,ZA,2009,North West,KwaZulu-Natal,104882
154,level1,ZA_1_001,country,ZA,2009,Western Cape,KwaZulu-Natal,129462
155,level1,ZA_1_007,country,ZA,2009,Gauteng,KwaZulu-Natal,18178
156,country,UG,continent,AFR,2009,Uganda,Uganda,241038
157,country,ZM,continent,AFR,2009,Zambia,Zambia,752618
158,country,BF,continent,AFR,2009,Burkina Faso,Burkina Faso,274200
159,country,CD,continent,AFR,2009,Democratic Republic of Congo,Democratic Republic of Congo,2345409
160,country,GH,continent,AFR,2009,Ghana,Ghana,
161,level2,GH_2_033001,level1,GH_1_033,2009,Ahanta West,Ahanta West,
162,level2,GH_2_033012,level1,GH_1_033,2009,Shama Ahanta East,Shama Ahanta East,
163,level2,GH_2_026008,level1,GH_1_026,2009,Cape Coast,Cape Coast,
164,level2,GH_2_026010,level1,GH_1_026,2009,Komenda/Edina Aguafo,Komenda/Edina Aguafo,
165,level2,GH_2_033010,level1,GH_1_033,2009,Nzema East,Nzema East,
166,level2,GH_2_026001,level1,GH_1_026,2009,Abura/Asebu/Kwamankese,Abura/Asebu/Kwamankese,
167,level2,GH_2_033007,level1,GH_1_033,2009,Jomoro,Jomoro,
168,level2,GH_2_026011,level1,GH_1_026,2009,Mfantsiman,Mfantsiman,
169,level2,GH_2_026003,level1,GH_1_026,2009,Ajumako Enyan,Ajumako Enyan,
170,level2,GH_2_026009,level1,GH_1_026,2009,Gomoa,Gomoa,
171,level2,GH_2_033009,level1,GH_1_033,2009,Mpohor Wassa,Mpohor Wassa,
172,level2,GH_2_033013,level1,GH_1_033,2009,Wassa West,Wassa West,
173,level2,GH_2_028001,level1,GH_1_028,2009,Accra,Accra,
174,level2,GH_2_026007,level1,GH_1_026,2009,Awutu/Efutu/Senya,Awutu/Efutu/Senya,
175,level2,GH_2_026002,level1,GH_1_026,2009,Agona,Agona,
176,level2,GH_2_026006,level1,GH_1_026,2009,Assin South,Assin South,
177,level2,GH_2_026004,level1,GH_1_026,2009,Asikuma/Odoben/Brakwa,Asikuma/Odoben/Brakwa,
178,level2,GH_2_028004,level1,GH_1_028,2009,Ga East,Ga East,
179,level2,GH_2_028005,level1,GH_1_028,2009,Ga West,Ga West,
180,level2,GH_2_026012,level1,GH_1_026,2009,Twifu Heman/Lower Denkyira,Twifu Heman/Lower Denkyira,
181,level2,GH_2_028006,level1,GH_1_028,2009,Tema,Tema,
182,level2,GH_2_027003,level1,GH_1_027,2009,Akwapim South,Akwapim South,
183,level2,GH_2_026005,level1,GH_1_026,2009,Assin North,Assin North,
184,level2,GH_2_028002,level1,GH_1_028,2009,Dangbe East,Dangbe East,
185,level2,GH_2_027016,level1,GH_1_027,2009,West Akim,West Akim,
186,level2,GH_2_027007,level1,GH_1_027,2009,Birim South,Birim South,
187,level2,GH_2_032007,level1,GH_1_032,2009,Keta,Keta,
188,level2,GH_2_028003,level1,GH_1_028,2009,Dangbe West,Dangbe West,
189,level2,GH_2_033003,level1,GH_1_033,2009,Amenfi West (Wassa Amenfi),Amenfi West (Wassa Amenfi),
190,level2,GH_2_033002,level1,GH_1_033,2009,Amenfi East,Amenfi East,
191,level2,GH_2_024003,level1,GH_1_024,2009,Adansi West,Adansi West,
192,level2,GH_2_027015,level1,GH_1_027,2009,Suhum/Kraboa/Coaltar,Suhum/Kraboa/Coaltar,
193,level2,GH_2_027002,level1,GH_1_027,2009,Akwapim North,Akwapim North,
194,level2,GH_2_032015,level1,GH_1_032,2009,South Tongu,South Tongu,
195,level2,GH_2_033004,level1,GH_1_033,2009,Aowin Suaman,Aowin Suaman,
196,level2,GH_2_027014,level1,GH_1_027,2009,New Juaben,New Juaben,
197,level2,GH_2_026013,level1,GH_1_026,2009,Upper Denkyira,Upper Denkyira,
198,level2,GH_2_024001,level1,GH_1_024,2009,Adansi East,Adansi East,
199,level2,GH_2_032008,level1,GH_1_032,2009,Ketu,Ketu,
200,level2,GH_2_027017,level1,GH_1_027,2009,Yilo Krobo,Yilo Krobo,
201,level2,GH_2_032013,level1,GH_1_032,2009,North Tongu,North Tongu,
202,level2,GH_2_024002,level1,GH_1_024,2009,Adansi North,Adansi North,
203,level2,GH_2_027008,level1,GH_1_027,2009,East Akim,East Akim,
204,level2,GH_2_027010,level1,GH_1_027,2009,Kwaebibirem,Kwaebibirem,
205,level2,GH_2_032002,level1,GH_1_032,2009,Akatsi,Akatsi,
206,level2,GH_2_024007,level1,GH_1_024,2009,Amansie Central,Amansie Central,
207,level2,GH_2_027005,level1,GH_1_027,2009,Atiwa,Atiwa,
208,level2,GH_2_033006,level1,GH_1_033,2009,Bibiani Anhwiaso-Bekwai,Bibiani Anhwiaso-Bekwai,
209,level2,GH_2_033011,level1,GH_1_033,2009,Sefwi-Wiawso,Sefwi-Wiawso,
210,level2,GH_2_024008,level1,GH_1_024,2009,Amansie East,Amansie East,
211,level2,GH_2_027006,level1,GH_1_027,2009,Birim North,Birim North,
212,level2,GH_2_027004,level1,GH_1_027,2009,Asuogyaman,Asuogyaman,
213,level2,GH_2_027013,level1,GH_1_027,2009,Manya Krobo,Manya Krobo,
214,level2,GH_2_024009,level1,GH_1_024,2009,Amansie West,Amansie West,
215,level2,GH_2_027012,level1,GH_1_027,2009,Kwahu West,Kwahu West,
216,level2,GH_2_032001,level1,GH_1_032,2009,Adaklu Anyigbe,Adaklu Anyigbe,
217,level2,GH_2_027009,level1,GH_1_027,2009,Fanteakwa,Fanteakwa,
218,level2,GH_2_024014,level1,GH_1_024,2009,Bosomtwi Kwanwoma,Bosomtwi Kwanwoma,
219,level2,GH_2_024011,level1,GH_1_024,2009,Asante Akim South,Asante Akim South,
220,level2,GH_2_024017,level1,GH_1_024,2009,Kumasi,Kumasi,
221,level2,GH_2_024012,level1,GH_1_024,2009,Atwima Mponua,Atwima Mponua,
222,level2,GH_2_032014,level1,GH_1_032,2009,South Dayi,South Dayi,
223,level2,GH_2_025002,level1,GH_1_025,2009,Asunafo South,Asunafo South,
224,level2,GH_2_033008,level1,GH_1_033,2009,Juabeso,Juabeso,
225,level2,GH_2_024016,level1,GH_1_024,2009,Ejusu/Juabeni,Ejusu/Juabeni,
226,level2,GH_2_027011,level1,GH_1_027,2009,Kwahu South,Kwahu South,
227,level2,GH_2_024018,level1,GH_1_024,2009,Kwabere,Kwabere,
228,level2,GH_2_032003,level1,GH_1_032,2009,Ho,Ho,
229,level2,GH_2_024013,level1,GH_1_024,2009,Atwima Nwabiagya,Atwima Nwabiagya,
230,level2,GH_2_025001,level1,GH_1_025,2009,Asunafo North,Asunafo North,
231,level2,GH_2_033005,level1,GH_1_033,2009,Bia,Bia,
232,level2,GH_2_024010,level1,GH_1_024,2009,Asante Akim North,Asante Akim North,
233,level2,GH_2_024005,level1,GH_1_024,2009,Ahafo Ano North,Ahafo Ano North,
234,level2,GH_2_032009,level1,GH_1_032,2009,Kpandu,Kpandu,
235,level2,GH_2_024006,level1,GH_1_024,2009,Ahafo Ano South,Ahafo Ano South,
236,level2,GH_2_024004,level1,GH_1_024,2009,Afigya Sekyere,Afigya Sekyere,
237,level2,GH_2_025003,level1,GH_1_025,2009,Asutifi,Asutifi,
238,level2,GH_2_027001,level1,GH_1_027,2009,Afram Plains,Afram Plains,
239,level2,GH_2_032004,level1,GH_1_032,2009,Hohoe,Hohoe,
240,level2,GH_2_025017,level1,GH_1_025,2009,Tano South,Tano South,
241,level2,GH_2_025016,level1,GH_1_025,2009,Tano North,Tano North,
242,level2,GH_2_024019,level1,GH_1_024,2009,Offinso,Offinso,
243,level2,GH_2_025006,level1,GH_1_025,2009,Dormaa,Dormaa,
244,level2,GH_2_032005,level1,GH_1_032,2009,Jasikan,Jasikan,
245,level2,GH_2_024021,level1,GH_1_024,2009,Sekyere West,Sekyere West,
246,level2,GH_2_024020,level1,GH_1_024,2009,Sekyere East,Sekyere East,
247,level2,GH_2_025014,level1,GH_1_025,2009,Sunyani,Sunyani,
248,level2,GH_2_025005,level1,GH_1_025,2009,Berekum,Berekum,
249,level2,GH_2_024015,level1,GH_1_024,2009,Ejura-Sekyedumasi,Ejura-Sekyedumasi,
250,level2,GH_2_025015,level1,GH_1_025,2009,Tain,Tain,
251,level2,GH_2_025011,level1,GH_1_025,2009,Nkoranza,Nkoranza,
252,level2,GH_2_025018,level1,GH_1_025,2009,Techiman,Techiman,
253,level2,GH_2_025004,level1,GH_1_025,2009,Atebubu,Atebubu,
254,level2,GH_2_025008,level1,GH_1_025,2009,Jaman South,Jaman South,
255,level2,GH_2_032006,level1,GH_1_032,2009,Kadjebi,Kadjebi,
256,level2,GH_2_025007,level1,GH_1_025,2009,Jaman North,Jaman North,
257,level2,GH_2_025013,level1,GH_1_025,2009,Sene,Sene,
258,level2,GH_2_025010,level1,GH_1_025,2009,Kintampo South,Kintampo South,
259,level2,GH_2_032010,level1,GH_1_032,2009,Krachi East,Krachi East,
260,level2,GH_2_032011,level1,GH_1_032,2009,Krachi West,Krachi West,
261,level2,GH_2_025012,level1,GH_1_025,2009,Pru,Pru,
262,level2,GH_2_029008,level1,GH_1_029,2009,Kpandai,Kpandai,
263,level2,GH_2_025009,level1,GH_1_025,2009,Kintampo North,Kintampo North,
264,level2,GH_2_032012,level1,GH_1_032,2009,Nkwanta,Nkwanta,
265,level2,GH_2_025019,level1,GH_1_025,2009,Wenchi,Wenchi,
266,level2,GH_2_029010,level1,GH_1_029,2009,Nanumba South,Nanumba South,
267,level2,GH_2_029001,level1,GH_1_029,2009,Bole,Bole,
268,level2,GH_2_029009,level1,GH_1_029,2009,Nanumba North,Nanumba North,
269,level2,GH_2_029004,level1,GH_1_029,2009,East Gonja,East Gonja,
270,level2,GH_2_029003,level1,GH_1_029,2009,Central Gonja,Central Gonja,
271,level2,GH_2_029019,level1,GH_1_029,2009,Zabzugu/Tatale,Zabzugu/Tatale,
272,level2,GH_2_029014,level1,GH_1_029,2009,Tamale,Tamale,
273,level2,GH_2_029018,level1,GH_1_029,2009,Yendi,Yendi,
274,level2,GH_2_029013,level1,GH_1_029,2009,Sawla/Tuna/Kalba,Sawla/Tuna/Kalba,
275,level2,GH_2_029015,level1,GH_1_029,2009,Tolon/Kumbungu,Tolon/Kumbungu,
276,level2,GH_2_029016,level1,GH_1_029,2009,West Gonja,West Gonja,
277,level2,GH_2_029012,level1,GH_1_029,2009,Savelgu/Nanton,Savelgu/Nanton,
278,level2,GH_2_031008,level1,GH_1_031,2009,Wa West,Wa West,
279,level2,GH_2_031007,level1,GH_1_031,2009,Wa Municipal,Wa Municipal,
280,level2,GH_2_029007,level1,GH_1_029,2009,Karaga,Karaga,
281,level2,GH_2_031006,level1,GH_1_031,2009,Wa East,Wa East,
282,level2,GH_2_029006,level1,GH_1_029,2009,Gushiegu,Gushiegu,
283,level2,GH_2_029011,level1,GH_1_029,2009,Saboba/Chereponi,Saboba/Chereponi,
284,level2,GH_2_031003,level1,GH_1_031,2009,Nadowli,Nadowli,
285,level2,GH_2_029005,level1,GH_1_029,2009,East Mamprusi,East Mamprusi,
286,level2,GH_2_029017,level1,GH_1_029,2009,West Mamprusi,West Mamprusi,
287,level2,GH_2_029002,level1,GH_1_029,2009,Bunkpurugu/Yunyoo,Bunkpurugu/Yunyoo,
288,level2,GH_2_030003,level1,GH_1_030,2009,Bolgatanga,Bolgatanga,
289,level2,GH_2_030005,level1,GH_1_030,2009,Builsa,Builsa,
290,level2,GH_2_030008,level1,GH_1_030,2009,Talensi-Nabdam,Talensi-Nabdam,
291,level2,GH_2_031005,level1,GH_1_031,2009,Sissala West,Sissala West,
292,level2,GH_2_030004,level1,GH_1_030,2009,Bongo,Bongo,
293,level2,GH_2_031001,level1,GH_1_031,2009,Jirapa/Lambussie,Jirapa/Lambussie,
294,level2,GH_2_031002,level1,GH_1_031,2009,Lawra,Lawra,
295,level2,GH_2_030007,level1,GH_1_030,2009,Kasena/Nankani,Kasena/Nankani,
296,level2,GH_2_031004,level1,GH_1_031,2009,Sissala East,Sissala East,
297,level2,GH_2_030006,level1,GH_1_030,2009,Garu Tempane,Garu Tempane,
298,level2,GH_2_030002,level1,GH_1_030,2009,Bakwu West,Bakwu West,
299,level2,GH_2_030001,level1,GH_1_030,2009,Bakwu East,Bakwu East,
300,level1,GH_1_033,country,GH,2009,Western,Western,
301,level1,GH_1_026,country,GH,2009,Central,Central,
302,level1,GH_1_028,country,GH,2009,Greater Accra,Greater Accra,
303,level1,GH_1_027,country,GH,2009,Eastern,Eastern,
304,level1,GH_1_032,country,GH,2009,Volta,Volta,
305,level1,GH_1_024,country,GH,2009,Ashanti,Ashanti,
306,level1,GH_1_025,country,GH,2009,Brong Ahafo,Brong Ahafo,
307,level1,GH_1_029,country,GH,2009,Northern,Northern,
308,level1,GH_1_030,country,GH,2009,Upper East,Upper East,
309,level1,GH_1_031,country,GH,2009,Upper West,Upper West,
310,level2,NG_2_001001,level1,NG_1_001,2009,Aba North,Aba North,
311,level2,NG_2_001002,level1,NG_1_001,2009,Aba South,Aba South,
312,level2,NG_2_008001,level1,NG_1_008,2009,Abadam,Abadam,
313,level2,NG_2_015001,level1,NG_1_015,2009,Abaji,Abaji,
314,level2,NG_2_003001,level1,NG_1_003,2009,Abak,Abak,
315,level2,NG_2_011001,level1,NG_1_011,2009,Abakaliki,Abakaliki,
316,level2,NG_2_028001,level1,NG_1_028,2009,Abeokuta North,Abeokuta North,
317,level2,NG_2_028002,level1,NG_1_028,2009,Abeokuta South,Abeokuta South,
318,level2,NG_2_009001,level1,NG_1_009,2009,Abi,Abi,
319,level2,NG_2_017001,level1,NG_1_017,2009,Aboh-Mbaise,Aboh-Mbaise,
320,level2,NG_2_033001,level1,NG_1_033,2009,Abua/Odual,Abua/Odual,
321,level2,NG_2_015002,level1,NG_1_015,2009,Abuja Municipal,Abuja Municipal,
322,level2,NG_2_023001,level1,NG_1_023,2009,Adavi,Adavi,
323,level2,NG_2_007001,level1,NG_1_007,2009,Ado,Ado,
324,level2,NG_2_028003,level1,NG_1_028,2009,Ado-Odo/Ota,Ado-Odo/Ota,
325,level2,NG_2_013001,level1,NG_1_013,2009,Ado Ekiti,Ado Ekiti,
326,level2,NG_2_031001,level1,NG_1_031,2009,Afijio,Afijio,
327,level2,NG_2_011002,level1,NG_1_011,2009,Afikpo North,Afikpo North,
328,level2,NG_2_011003,level1,NG_1_011,2009,Afikpo South,Afikpo South,
329,level2,NG_2_027001,level1,NG_1_027,2009,Agaie,Agaie,
330,level2,NG_2_007002,level1,NG_1_007,2009,Agatu,Agatu,
331,level2,NG_2_025001,level1,NG_1_025,2009,Agege,Agege,
332,level2,NG_2_004001,level1,NG_1_004,2009,Aguata,Aguata,
333,level2,NG_2_027002,level1,NG_1_027,2009,Agwara,Agwara,
334,level2,NG_2_017002,level1,NG_1_017,2009,Ahiazu-Mbaise,Ahiazu-Mbaise,
335,level2,NG_2_033002,level1,NG_1_033,2009,Ahoada East,Ahoada East,
336,level2,NG_2_033003,level1,NG_1_033,2009,Ahoada West,Ahoada West,
337,level2,NG_2_030001,level1,NG_1_030,2009,Aiyedade,Aiyedade,
338,level2,NG_2_030002,level1,NG_1_030,2009,Aiyedire,Aiyedire,
339,level2,NG_2_013002,level1,NG_1_013,2009,Aiyekire (Gbonyin),Aiyekire (Gbonyin),
340,level2,NG_2_023002,level1,NG_1_023,2009,Ajaokuta,Ajaokuta,
341,level2,NG_2_025002,level1,NG_1_025,2009,Ajeromi-Ifelodun,Ajeromi-Ifelodun,
342,level2,NG_2_020001,level1,NG_1_020,2009,Ajingi,Ajingi,
343,level2,NG_2_009002,level1,NG_1_009,2009,Akamkpa,Akamkpa,
344,level2,NG_2_031002,level1,NG_1_031,2009,Akinyele,Akinyele,
345,level2,NG_2_016001,level1,NG_1_016,2009,Akko,Akko,
346,level2,NG_2_012001,level1,NG_1_012,2009,Akoko-Edo,Akoko-Edo,
347,level2,NG_2_029001,level1,NG_1_029,2009,Akoko North East,Akoko North East,
348,level2,NG_2_029002,level1,NG_1_029,2009,Akoko North West,Akoko North West,
349,level2,NG_2_029003,level1,NG_1_029,2009,Akoko South East,Akoko South East,
350,level2,NG_2_029004,level1,NG_1_029,2009,Akoko South West,Akoko South West,
351,level2,NG_2_009003,level1,NG_1_009,2009,Akpabuyo,Akpabuyo,
352,level2,NG_2_033004,level1,NG_1_033,2009,Akuku Toru,Akuku Toru,
353,level2,NG_2_029005,level1,NG_1_029,2009,Akure North,Akure North,
354,level2,NG_2_029006,level1,NG_1_029,2009,Akure South,Akure South,
355,level2,NG_2_026001,level1,NG_1_026,2009,Akwanga,Akwanga,
356,level2,NG_2_020002,level1,NG_1_020,2009,Albasu,Albasu,
357,level2,NG_2_022001,level1,NG_1_022,2009,Aleiro,Aleiro,
358,level2,NG_2_025003,level1,NG_1_025,2009,Alimosho,Alimosho,
